playerId,displayName,firstName,lastName,shirtNumber,position,preferredFoot,nationality,isoCode,birthDate,birthCountry,age,height_cm,weight_kg,joinDate,onLoan
20480,Tim Krul,Tim,Krul,,Goalkeeper,Left,Netherlands,NL,1988-04-03,Netherlands,38,188,84,2006-06-01,False
40383,Fraser Forster,Fraser,Forster,21.0,Goalkeeper,Right,England,GB-ENG,1988-03-17,England,38,201,93,2006-08-01,False
19838,Robert Elliot,Robert,Elliot,21.0,Goalkeeper,Right,Ireland,IE,1986-04-30,,40,190,94,2011-08-31,False
1881,Steve Harper,Steve,Harper,37.0,Goalkeeper,,England,GB-ENG,1975-03-14,,51,185,83,1993-07-05,False
123141,Michael Hoganson,Michael,Hoganson,,Defender,,England,GB-ENG,1993-12-03,,32,180,68,2011-07-01,False
7933,Fabricio Coloccini,Fabricio,Coloccini,2.0,Defender,Right,Argentina,AR,1982-01-22,Argentina,44,183,63,2008-08-15,False
55604,Davide Santon,Davide,Santon,3.0,Defender,Right,Italy,IT,1991-01-02,Italy,35,187,77,2011-08-30,False
106618,Paul Dummett,Paul,Dummett,3.0,Defender,Left,Wales,GB-WLS,1991-09-26,,34,183,82,2011-07-01,False
14775,Ryan Taylor,Ryan,Taylor,4.0,Defender,,England,GB-ENG,1984-08-19,,41,173,75,2009-02-02,False
40725,Danny Simpson,Danny,Simpson,5.0,Defender,,England,GB-ENG,1987-01-04,,39,176,80,2010-01-20,False
11378,Mike Williamson,Mike,Williamson,6.0,Defender,,England,GB-ENG,1983-11-08,,42,191,84,2010-01-27,False
18846,James Perch,James,Perch,14.0,Defender,,England,GB-ENG,1985-09-28,,40,180,72,2010-07-05,False
17974,Steven Taylor,Steven,Taylor,27.0,Defender,Right,England,GB-ENG,1986-01-23,,40,188,91,2002-07-01,False
61944,Shane Ferguson,Shane,Ferguson,34.0,Defender,Left,Northern Ireland,GB-NIR,1991-07-12,Northern Ireland,34,178,73,2009-07-01,False
77816,James Tavernier,James,Tavernier,34.0,Defender,Right,England,GB-ENG,1991-10-31,England,34,182,75,2009-07-01,False
49697,Tamás Kádár,Tamás,Kádár,45.0,Defender,,Hungary,HU,1990-03-14,,36,188,79,2008-01-21,False
149278,Marcus Maddison,Marcus,Maddison,,Midfielder,,England,GB-ENG,1993-09-26,England,32,180,71,2009-07-01,False
27341,Yohan Cabaye,Yohan,Cabaye,4.0,Midfielder,,France,FR,1986-01-14,France,40,174,71,2011-06-11,False
37639,Danny Guthrie,Danny,Guthrie,8.0,Midfielder,Right,England,GB-ENG,1987-04-18,England,39,176,72,2008-07-11,False
38429,Gabriel Obertan,Gabriel,Obertan,14.0,Midfielder,Right,France,FR,1989-02-26,France,37,186,79,2011-08-09,False
40387,Dan Gosling,Dan,Gosling,15.0,Midfielder,Right,England,GB-ENG,1990-02-01,,36,183,79,2010-07-22,False
999,Alan Smith,Alan,Smith,17.0,Midfielder,,England,GB-ENG,1980-10-28,,45,178,78,2007-08-03,False
21060,Jonás Gutiérrez,Jonás,Gutiérrez,18.0,Midfielder,Right,Argentina,AR,1983-07-05,Argentina,42,184,73,2008-07-02,False
59304,Haris Vuckic,Haris,Vuckic,23.0,Midfielder,Both,Slovenia,SI,1992-08-21,Slovenia,33,186,78,2009-01-16,False
28301,Cheick Tioté,Cheick,Tiote,24.0,Midfielder,,Cote d’Ivoire,CI,1986-06-21,Côte d'Ivoire,39,175,76,2010-08-27,False
18753,Hatem Ben Arfa,Hatem,Ben Arfa,26.0,Midfielder,Left,France,FR,1987-03-07,France,39,178,65,2011-01-08,False
98746,Mehdi Abeid,Mehdi,Abeid,30.0,Midfielder,Right,Algeria,DZ,1992-08-06,France,33,181,81,2011-07-01,False
37939,Sylvain Marveaux,Sylvain,Marveaux,31.0,Midfielder,,France,FR,1986-04-15,,40,172,69,2011-06-18,False
97612,Sammy Ameobi,Sammy,Ameobi,34.0,Midfielder,,England,GB-ENG,1992-05-01,,34,190,66,2010-07-01,False
59787,Bradden Inman,Bradden,Inman,38.0,Midfielder,,Australia,AU,1991-12-10,Australia,34,185,79,2009-01-27,False
93625,Michael Richardson,Michael,Richardson,40.0,Midfielder,,England,GB-ENG,1992-03-17,,34,186,71,2010-07-01,False
92813,Phil Airey,Phil,Airey,,Forward,,England,GB-ENG,1991-11-14,,34,181,66,2010-07-01,False
118096,Daniel Taylor,Daniel,Taylor,,Forward,,England,GB-ENG,1993-03-17,,33,183,81,2011-07-01,False
112979,Sammy Adjei,Sammy,Adjei,,Forward,,Ghana,GH,1992-01-18,,34,186,75,2011-07-01,False
148642,JJ Hooper,Jonathan,Hooper,,Forward,,England,GB-ENG,1993-10-09,England,32,185,82,2010-07-01,False
42758,Papiss Cissé,Papiss,Cissé,9.0,Forward,Right,Senegal,SN,1985-06-03,Senegal,40,183,73,2012-01-17,False
4454,Peter Løvenkrands,Peter,Lovenkrands,11.0,Forward,,Denmark,DK,1980-01-29,,46,183,63,2009-01-23,False
47412,Demba Ba,Demba,Ba,19.0,Forward,Right,Senegal,SN,1985-05-25,France,41,189,90,2011-06-17,False
16005,Leon Best,Leon,Best,20.0,Forward,,Ireland,IE,1986-09-19,,39,185,76,2010-02-01,False
6240,Shola Ameobi,Foluwashola,Ameobi,23.0,Forward,Right,Nigeria,NG,1981-10-12,Nigeria,44,190,92,2000-07-01,False
56239,Nile Ranger,Nile,Ranger,30.0,Forward,,England,GB-ENG,1991-04-11,,35,187,78,2008-08-07,False
20085,Xisco,Francisco,Jiménez Tejada,32.0,Forward,Right,Spain,ES,1986-06-26,Spain,39,190,84,2008-09-01,False
54402,Ryan Donaldson,Ryan,Donaldson,32.0,Forward,,England,GB-ENG,1991-05-01,,35,183,94,2008-07-01,False
