playerId,displayName,firstName,lastName,shirtNumber,position,preferredFoot,nationality,isoCode,birthDate,birthCountry,age,height_cm,weight_kg,joinDate,onLoan
1550,Maik Taylor,Maik,Taylor,1.0,Goalkeeper,,Northern Ireland,GB-NIR,1971-09-04,,54,191,90,2004-03-22,False
18004,Colin Doyle,Colin,Doyle,13.0,Goalkeeper,,Ireland,IE,1985-06-12,,40,196,91,2003-07-01,False
9089,Ben Foster,Ben,Foster,26.0,Goalkeeper,Right,England,GB-ENG,1983-04-03,England,43,193,79,2010-07-01,False
82579,Graham Hutchison,Graham,Hutchison,,Defender,,Scotland,GB-SCT,1993-01-17,England,33,189,80,2010-04-02,False
1879,Stephen Carr,Stephen,Carr,2.0,Defender,,Ireland,IE,1976-08-29,,49,175,78,2009-02-23,False
11269,David Murphy,David,Murphy,3.0,Defender,,England,GB-ENG,1984-03-01,,42,184,84,2008-01-16,False
8358,Roger Johnson,Roger,Johnson,5.0,Defender,,England,GB-ENG,1983-04-28,,43,191,70,2009-07-01,False
14278,Liam Ridgewell,Liam,Ridgewell,6.0,Defender,,England,GB-ENG,1984-07-21,England,41,188,80,2007-08-03,False
19115,Curtis Davies,Curtis,Davies,6.0,Defender,,England,GB-ENG,1985-03-15,,41,188,76,2011-01-28,False
19188,Scott Dann,Scott,Dann,15.0,Defender,Right,England,GB-ENG,1987-02-14,,39,188,76,2009-06-12,False
7907,Stuart Parnaby,Stuart,Parnaby,21.0,Defender,,England,GB-ENG,1982-07-19,,43,178,70,2007-06-01,False
7941,Martin Jiránek,Martin,Jiránek,28.0,Defender,,Czech Republic,CZ,1979-05-25,Czechia,47,183,77,2010-08-31,False
77815,Dan Preston,Dan,Preston,30.0,Defender,,England,GB-ENG,1991-09-26,,34,180,78,2009-09-01,False
95448,Alpaslan Öztürk,Alpaslan,Öztürk,33.0,Defender,Right,Turkey,TR,1993-07-16,Belgium,32,186,90,2011-03-06,False
93481,Fraser Kerr,Fraser,Kerr,38.0,Defender,,Scotland,GB-SCT,1993-01-17,,33,193,81,2010-07-01,False
59124,Robin Shroot,Robin,Shroot,,Midfielder,,Northern Ireland,GB-NIR,1988-03-26,,38,175,73,2009-01-02,False
153,Lee Bowyer,Lee,Bowyer,4.0,Midfielder,,England,GB-ENG,1977-01-03,,49,175,66,2009-06-02,False
19057,Sebastian Larsson,Sebastian,Larsson,7.0,Midfielder,Right,Sweden,SE,1985-06-06,Sweden,40,178,70,2007-01-31,False
28468,Craig Gardner,Craig,Gardner,8.0,Midfielder,,England,GB-ENG,1986-11-25,,39,178,76,2010-01-26,False
33298,Jean Beausejour,Jean,Beausejour,11.0,Midfielder,Left,Chile,CL,1984-06-01,Chile,41,178,83,2010-08-31,False
15440,David Bentley,David,Bentley,11.0,Midfielder,,England,GB-ENG,1984-08-27,,41,175,68,2011-01-12,True
2324,Barry Ferguson,Barry,Ferguson,12.0,Midfielder,,Scotland,GB-SCT,1978-02-02,Scotland,48,178,73,2009-07-17,False
49438,Jordon Mutch,Jordon,Mutch,12.0,Midfielder,Right,England,GB-ENG,1991-12-02,England,34,188,82,2008-01-01,False
4445,James McFadden,James,McFadden,16.0,Midfielder,,Scotland,GB-SCT,1983-04-14,Scotland,43,178,75,2007-01-18,False
18129,Keith Fahey,Keith,Fahey,18.0,Midfielder,,Ireland,IE,1983-01-15,,43,177,79,2009-01-01,False
56430,Enric Vallès,Enric,Vallès,20.0,Midfielder,Right,Spain,ES,1990-03-01,,36,190,84,2010-07-01,False
51860,Míchel,Miguel,Marcos Madera,21.0,Midfielder,Right,Spain,ES,1985-11-08,,40,183,72,2010-01-11,False
83283,Nathan Redmond,Nathan,Redmond,22.0,Midfielder,Right,England,GB-ENG,1994-03-06,,32,173,69,2010-04-01,False
5246,Aliaksandr Hleb,Aliaksandr,Hleb,22.0,Midfielder,Both,Belarus,BY,1981-05-01,Belarus,45,185,74,2010-08-31,True
59282,Ashley Sammons,Ashley,Sammons,29.0,Midfielder,,England,GB-ENG,1991-11-10,,34,177,77,2008-07-01,False
87842,Luke Hubbins,Luke,Hubbins,37.0,Midfielder,,England,GB-ENG,1992-12-17,,33,175,67,2010-07-01,False
1972,Kevin Phillips,Kevin,Phillips,9.0,Forward,,England,GB-ENG,1973-07-25,,52,170,69,2008-07-08,False
18804,Cameron Jerome,Cameron,Jerome,10.0,Forward,Right,England,GB-ENG,1986-08-14,England,39,185,85,2006-05-31,False
17744,Matt Derbyshire,Matt,Derbyshire,14.0,Forward,Right,England,GB-ENG,1986-04-14,England,40,178,71,2010-08-16,True
14934,Obafemi Martins,Obafemi,Martins,17.0,Forward,,Nigeria,NG,1984-10-28,Nigeria,41,171,70,2011-01-28,True
26883,Nikola Zigic,Nikola,Zigic,19.0,Forward,Right,Serbia,RS,1980-09-25,Yugoslavia,45,202,96,2010-07-01,False
80766,Jake Jervis,Jake,Jervis,20.0,Forward,,England,GB-ENG,1991-09-17,,34,193,82,2009-07-01,False
90515,Akwasi Asante,Akwasi,Asante,21.0,Forward,,Netherlands,NL,1992-09-06,,33,183,83,2010-07-01,False
1450,Marcus Bent,Marcus,Bent,23.0,Forward,,England,GB-ENG,1978-05-19,,48,183,76,2008-07-16,False
58745,Jay O'Shea,Jay,O'Shea,24.0,Forward,,Ireland,IE,1988-08-10,,37,183,70,2009-08-10,False
