playerId,displayName,firstName,lastName,shirtNumber,position,preferredFoot,nationality,isoCode,birthDate,birthCountry,age,height_cm,weight_kg,joinDate,onLoan
41080,Ján Mucha,Ján,Mucha,1.0,Goalkeeper,Right,Slovakia,SK,1982-12-05,Slovakia,43,189,87,2010-07-01,False
5700,Marcus Hahnemann,Marcus,Hahnemann,12.0,Goalkeeper,,United States,US,1972-06-15,USA,53,191,100,2011-09-23,False
15337,Tim Howard,Tim,Howard,24.0,Goalkeeper,Right,United States,US,1979-03-06,USA,47,191,95,2007-01-14,False
102549,Adam Davies,Adam,Davies,40.0,Goalkeeper,Right,Wales,GB-WLS,1992-07-17,Germany,33,185,75,2011-07-22,False
94064,Mason Springthorpe,Mason,Springthorpe,42.0,Goalkeeper,,England,GB-ENG,1994-11-01,England,31,188,72,2011-02-14,False
78464,Moses Barnett,Moses,Barnett,,Defender,,England,GB-ENG,1990-12-03,Sierra Leone,35,191,83,2009-07-01,False
93264,Eric Dier,Eric,Dier,,Defender,Right,England,GB-ENG,1994-01-15,England,32,188,83,2011-01-21,True
9007,Tony Hibbert,Tony,Hibbert,2.0,Defender,,England,GB-ENG,1981-02-20,,45,175,71,2000-07-01,False
12745,Leighton Baines,Leighton,Baines,3.0,Defender,Left,England,GB-ENG,1984-12-11,England,41,170,74,2007-08-07,False
10594,Joseph Yobo,Joseph,Yobo,4.0,Defender,,Nigeria,NG,1980-09-06,Nigeria,45,188,76,2002-07-16,False
10466,John Heitinga,John,Heitinga,5.0,Defender,Right,Netherlands,NL,1983-11-15,Netherlands,42,182,72,2009-09-01,False
7645,Phil Jagielka,Phil,Jagielka,6.0,Defender,Right,England,GB-ENG,1982-08-17,England,43,180,87,2007-07-04,False
6219,Sylvain Distin,Sylvain,Distin,15.0,Defender,,France,FR,1977-12-16,,48,193,87,2009-08-27,False
59949,Séamus Coleman,Séamus,Coleman,23.0,Defender,Right,Ireland,IE,1988-10-11,Republic of Ireland,37,177,67,2009-02-02,False
61933,Shane Duffy,Shane,Duffy,34.0,Defender,Right,Ireland,IE,1992-01-01,Northern Ireland,34,193,76,2008-07-01,False
80183,Luke Garbutt,Luke,Garbutt,36.0,Defender,,England,GB-ENG,1993-05-21,,33,179,73,2009-07-01,False
80178,Jake Bidwell,Jake,Bidwell,41.0,Defender,,England,GB-ENG,1993-03-21,,33,183,70,2009-07-01,False
80180,Aristote Nsiala,Aristote,Nsiala,44.0,Defender,,DR Congo,CD,1992-03-25,,34,193,83,2009-07-01,False
58803,Femi Orenuga,Kenny Oluwafemi,Orenuga,,Midfielder,,England,GB-ENG,1993-03-18,,33,168,61,2009-07-01,False
58603,Araz Abdullayev,Araz,Abdullayev,,Midfielder,Right,Azerbaijan,AZ,1992-04-18,Azerbaijan,34,180,68,2011-01-07,False
27707,Darron Gibson,Darron,Gibson,4.0,Midfielder,,Ireland,IE,1987-10-25,,38,183,90,2012-01-13,False
88894,Ross Barkley,Ross,Barkley,8.0,Midfielder,Right,England,GB-ENG,1993-12-05,England,32,189,76,2010-09-01,False
49384,Jack Rodwell,Jack,Rodwell,8.0,Midfielder,Both,England,GB-ENG,1991-03-11,,35,188,70,2007-12-19,False
39202,Royston Drenthe,Royston,Drenthe,10.0,Midfielder,Left,Netherlands,NL,1987-04-08,Netherlands,39,167,72,2011-08-31,True
4445,James McFadden,James,McFadden,14.0,Midfielder,,Scotland,GB-SCT,1983-04-14,Scotland,43,178,75,2011-10-17,False
3273,Tim Cahill,Tim,Cahill,17.0,Midfielder,Right,Australia,AU,1979-12-06,Australia,46,180,64,2004-07-23,False
1821,Phil Neville,Philip,Neville,18.0,Midfielder,,England,GB-ENG,1977-01-21,,49,180,69,2005-08-04,False
8378,Leon Osman,Leon,Osman,21.0,Midfielder,,England,GB-ENG,1981-05-17,,45,173,67,2000-07-01,False
7525,Steven Pienaar,Steven,Pienaar,22.0,Midfielder,,South Africa,ZA,1982-03-17,South Africa,44,170,69,2012-02-01,True
41184,Marouane Fellaini,Marouane,Fellaini,25.0,Midfielder,Right,Belgium,BE,1987-11-22,Belgium,38,194,85,2008-09-01,False
80179,Adam Forshaw,Adam,Forshaw,31.0,Midfielder,Right,England,GB-ENG,1991-10-08,England,34,174,71,2009-07-01,False
55588,James Wallace,James,Wallace,38.0,Midfielder,,England,GB-ENG,1991-12-19,,34,178,72,2008-07-01,False
62419,Nikica Jelavic,Nikica,Jelavic,7.0,Forward,,Croatia,HR,1985-08-27,Bosnia and Herzegovina,40,187,84,2012-01-31,False
4396,Louis Saha,Louis,Saha,8.0,Forward,Left,France,FR,1978-08-08,France,47,185,69,2008-09-01,False
58778,Denis Stracqualursi,Denis,Stracqualursi,11.0,Forward,Right,Argentina,AR,1987-10-20,Argentina,38,190,83,2011-08-31,True
57835,Magaye Gueye,Magaye,Gueye,19.0,Forward,,Senegal,SN,1990-07-06,France,35,179,73,2010-07-01,False
60865,Apostolos Vellios,Apostolos,Vellios,27.0,Forward,Right,Greece,GR,1992-01-08,Greece,34,191,79,2011-01-31,False
28593,Victor Anichebe,Victor,Anichebe,28.0,Forward,,Nigeria,NG,1988-04-23,,38,191,85,2005-07-01,False
83446,João Silva,João Pedro,Pereira Silva,29.0,Forward,,Portugal,PT,1990-05-21,Portugal,36,189,80,2010-07-01,False
80181,Conor McAleny,Conor,McAleny,35.0,Forward,,England,GB-ENG,1992-08-12,,33,178,78,2009-07-01,False
55586,Jose Baxter,Jose,Baxter,37.0,Forward,,England,GB-ENG,1992-02-07,,34,178,81,2008-07-01,False
