playerId,displayName,firstName,lastName,shirtNumber,position,preferredFoot,nationality,isoCode,birthDate,birthCountry,age,height_cm,weight_kg,joinDate,onLoan
33148,Claudio Bravo,Claudio,Bravo,1.0,Goalkeeper,Right,Chile,CL,1983-04-13,Chile,43,184.0,80.0,2016-08-25,False
121160,Ederson,Ederson,Santana de Moraes,31.0,Goalkeeper,Left,Brazil,BR,1993-08-17,Brazil,32,188.0,86.0,2017-07-01,False
17601,Scott Carson,Scott,Carson,33.0,Goalkeeper,Right,England,GB-ENG,1985-09-03,,40,190.0,76.0,2019-08-09,True
232917,Arijanet Muric,Arijanet,Muric,49.0,Goalkeeper,Right,Kosovo,XK,1998-11-07,Switzerland,27,198.0,81.0,2017-07-20,False
441164,Pedro Porro,Pedro,Porro,,Defender,Right,Spain,ES,1999-09-13,Spain,26,176.0,71.0,2019-08-10,False
58621,Kyle Walker,Kyle,Walker,2.0,Defender,Right,England,GB-ENG,1990-05-28,England,36,178.0,70.0,2017-07-14,False
97299,John Stones,John,Stones,5.0,Defender,Right,England,GB-ENG,1994-05-28,England,32,188.0,70.0,2016-08-09,False
206325,Oleksandr Zinchenko,Oleksandr,Zinchenko,11.0,Defender,Left,Ukraine,UA,1996-12-15,Ukraine,29,175.0,64.0,2016-06-04,False
146941,Aymeric Laporte,Aymeric,Laporte,14.0,Defender,Left,France,FR,1994-05-27,France,32,191.0,86.0,2018-01-30,False
102826,Benjamin Mendy,Benjamin,Mendy,22.0,Defender,Left,France,FR,1994-07-17,France,31,185.0,85.0,2017-07-24,False
121145,João Cancelo,João Pedro,Cavaco Cancelo,27.0,Defender,Right,Portugal,PT,1994-05-27,Portugal,32,182.0,74.0,2019-08-07,False
57410,Nicolás Otamendi,Nicolás,Otamendi,30.0,Defender,Right,Argentina,AR,1988-02-12,Argentina,38,183.0,81.0,2015-08-20,False
432656,Eric García,Eric,García,50.0,Defender,Right,Spain,ES,2001-01-09,,25,182.0,,2018-07-01,False
109646,Tosin Adarabioyo,Oluwatosin,Adarabioyo,53.0,Defender,Right,England,GB-ENG,1997-09-24,,28,196.0,80.0,2015-07-01,False
245719,Taylor Harwood-Bellis,Taylor,Harwood-Bellis,78.0,Defender,Right,England,GB-ENG,2002-01-30,,24,,,2019-07-16,False
441027,Alpha Richard Dionkou,Alpha Richard,Dionkou,88.0,Defender,Right,Senegal,SN,2001-10-10,Senegal,24,183.0,70.0,2019-07-16,False
124165,Patrick Roberts,Patrick,Roberts,,Midfielder,Left,England,GB-ENG,1997-02-05,England,29,168.0,58.0,2015-07-19,False
59859,Ilkay Gündogan,Ilkay,Gündogan,8.0,Midfielder,Right,Germany,DE,1990-10-24,Germany,35,180.0,80.0,2016-07-01,False
220566,Rodrigo,Rodrigo,Hernández Cascante,16.0,Midfielder,Right,Spain,ES,1996-06-22,Spain,29,191.0,82.0,2019-07-04,False
61366,Kevin De Bruyne,Kevin,De Bruyne,17.0,Midfielder,Right,Belgium,BE,1991-06-28,Belgium,34,181.0,68.0,2015-08-30,False
165809,Bernardo Silva,Bernardo Mota,Veiga de Carvalho e Silva,20.0,Midfielder,Left,Portugal,PT,1994-08-10,Portugal,31,173.0,64.0,2017-07-01,False
20664,David Silva,David,Silva,21.0,Midfielder,Left,Spain,ES,1986-01-08,Spain,40,173.0,67.0,2010-07-01,False
27789,Fernandinho,Fernando,Luiz Rosa,25.0,Midfielder,Right,Brazil,BR,1985-05-04,Brazil,41,179.0,67.0,2013-07-01,False
209244,Phil Foden,Phil,Foden,47.0,Midfielder,Left,England,GB-ENG,2000-05-28,England,26,171.0,70.0,2016-12-05,False
220394,Tommy Doyle,Tommy,Doyle,69.0,Midfielder,Right,England,GB-ENG,2001-10-17,,24,,,2019-07-16,False
244851,Cole Palmer,Cole,Palmer,80.0,Midfielder,,England,GB-ENG,2002-05-06,,24,,,2020-06-24,False
449926,Adrián Bernabé,Adrián,Bernabé,82.0,Midfielder,Left,Spain,ES,2001-05-26,Spain,25,,,2018-07-01,False
451239,Slobodan Tedic,Slobodan,Tedic,,Forward,,Serbia,RS,2000-04-13,Serbia,26,190.0,,2020-07-01,False
103955,Raheem Sterling,Raheem,Sterling,7.0,Forward,Both,England,GB-ENG,1994-12-08,Jamaica,31,170.0,69.0,2015-07-14,False
205651,Gabriel Jesus,Gabriel Fernando,de Jesus,9.0,Forward,Right,Brazil,BR,1997-04-03,Brazil,29,175.0,73.0,2016-08-03,False
37572,Sergio Agüero,Sergio,Agüero,10.0,Forward,Both,Argentina,AR,1988-06-02,Argentina,37,173.0,70.0,2011-07-27,False
103025,Riyad Mahrez,Riyad,Mahrez,26.0,Forward,Left,Algeria,DZ,1991-02-21,France,35,179.0,67.0,2018-07-10,False
