playerId,displayName,firstName,lastName,shirtNumber,position,preferredFoot,nationality,isoCode,birthDate,birthCountry,age,height_cm,weight_kg,joinDate,onLoan
9089,Ben Foster,Ben,Foster,1,Goalkeeper,,England,GB-ENG,1983-04-03,England,43,193,79,2012-07-30,False
12086,Boaz Myhill,Boaz,Myhill,13,Goalkeeper,,Wales,GB-WLS,1982-11-09,,43,191,91,2010-07-30,False
38219,Luke Daniels,Luke,Daniels,19,Goalkeeper,,England,GB-ENG,1988-01-05,,38,185,81,2004-07-01,False
3332,Steven Reid,Steven,Reid,2,Defender,,Ireland,IE,1981-03-10,,45,180,75,2010-05-26,False
39253,Jonas Olsson,Jonas,Olsson,3,Defender,Left,Sweden,SE,1983-03-10,Sweden,43,193,84,2008-09-01,False
32388,Goran Popov,Goran,Popov,4,Defender,,North Macedonia,MK,1984-10-02,,41,189,89,2012-08-31,True
14278,Liam Ridgewell,Liam,Ridgewell,6,Defender,,England,GB-ENG,1984-07-21,England,41,188,80,2012-01-31,False
37269,Gonzalo Jara,Gonzalo,Jara,18,Defender,Right,Chile,CL,1985-08-29,Chile,40,178,77,2009-08-25,False
153475,Liam O'Neil,Liam,O'Neil,20,Defender,,England,GB-ENG,1993-07-31,,32,181,80,2011-07-01,False
146339,Donervon Daniels,Donervon,Daniels,22,Defender,,Montserrat,MS,1993-11-24,,32,186,91,2012-07-01,False
19272,Gareth McAuley,Gareth,McAuley,23,Defender,,Northern Ireland,GB-NIR,1979-12-05,,46,191,90,2011-07-01,False
60232,Craig Dawson,Craig,Dawson,25,Defender,,England,GB-ENG,1990-05-06,,36,188,82,2010-08-31,False
76358,James Hurst,James,Hurst,26,Defender,,England,GB-ENG,1992-01-31,,34,183,77,2010-08-31,False
11467,Billy Jones,Billy,Jones,28,Defender,,England,GB-ENG,1987-03-24,,39,181,77,2011-07-01,False
27348,Gabriel Tamas,Gabriel,Tamas,30,Defender,Both,Romania,RO,1983-11-09,Romania,42,188,79,2010-06-19,False
153933,Bradley Garmston,Bradley,Garmston,33,Defender,,Ireland,IE,1994-01-18,England,32,177,71,2012-07-01,False
115559,Cameron Gayle,Cameron,Gayle,41,Defender,,England,GB-ENG,1992-11-22,,33,181,70,2011-07-01,False
55829,Claudio Yacob,Claudio,Yacob,5,Midfielder,Right,Argentina,AR,1987-07-18,Argentina,38,181,77,2012-07-24,False
18008,James Morrison,James,Morrison,7,Midfielder,,Scotland,GB-SCT,1986-05-25,,40,178,64,2007-08-07,False
19151,Chris Brunt,Chris,Brunt,11,Midfielder,,Northern Ireland,GB-NIR,1984-12-14,,41,185,84,2007-08-15,False
12765,Jerome Thomas,Jerome,Thomas,14,Midfielder,,England,GB-ENG,1983-03-23,England,43,178,79,2009-08-14,False
79843,George Thorne,George,Thorne,15,Midfielder,,England,GB-ENG,1993-01-04,,33,188,83,2009-07-01,False
84508,Scott Allan,Scott,Allan,16,Midfielder,,Scotland,GB-SCT,1991-11-28,Scotland,34,175,70,2012-01-09,False
20141,Graham Dorrans,Graham,Dorrans,17,Midfielder,,Scotland,GB-SCT,1987-05-05,,39,175,65,2008-07-04,False
39895,Youssouf Mulumbu,Youssouf,Mulumbu,21,Midfielder,,DR Congo,CD,1987-01-25,,39,177,65,2009-06-10,False
18430,Zoltán Gera,Zoltán,Gera,22,Midfielder,Both,Hungary,HU,1979-04-22,Hungary,47,183,75,2011-08-02,False
98760,Kemar Roofe,Kemar,Roofe,34,Midfielder,,England,GB-ENG,1993-01-06,,33,178,71,2010-07-01,False
61600,Romaine Sawyers,Romaine,Sawyers,35,Midfielder,,St Kitts & Nevis,KN,1991-11-02,St. Kitts and Nevis,34,175,67,2009-05-20,False
81132,Kayleden Brown,Kayleden,Brown,37,Midfielder,,Wales,GB-WLS,1992-04-15,England,34,187,80,2009-07-01,False
112516,Isaiah Brown,Isaiah,Brown,43,Midfielder,,England,GB-ENG,1997-01-07,England,29,182,70,2012-07-01,False
26806,Markus Rosenberg,Markus,Rosenberg,8,Forward,Both,Sweden,SE,1982-09-27,Sweden,43,185,76,2012-08-07,False
20452,Shane Long,Shane,Long,9,Forward,,Ireland,IE,1987-01-22,Republic of Ireland,39,178,81,2011-08-09,False
91972,Saido Berahino,Saido,Berahino,18,Forward,,England,GB-ENG,1993-08-04,Burundi,32,180,82,2010-07-01,False
66749,Romelu Lukaku,Romelu,Lukaku,20,Forward,,Belgium,BE,1993-05-13,Belgium,33,190,94,2012-08-10,True
26900,Peter Odemwingie,Peter,Odemwingie,24,Forward,,Nigeria,NG,1981-07-15,Uzbekistan,44,182,75,2010-08-20,False
14279,Marc-Antoine Fortuné,Marc-Antoine,Fortuné,32,Forward,,France,FR,1981-07-02,,44,183,81,2010-08-27,False
151069,Adil Nabi,Adil,Nabi,36,Forward,,England,GB-ENG,1994-02-28,,32,172,68,2012-07-01,False
