playerId,displayName,firstName,lastName,shirtNumber,position,preferredFoot,nationality,isoCode,birthDate,birthCountry,age,height_cm,weight_kg,joinDate,onLoan
37915,Hugo Lloris,Hugo,Lloris,1,Goalkeeper,Left,France,FR,1986-12-26,France,39,188,82,2012-08-31,False
39215,Michel Vorm,Michel,Vorm,13,Goalkeeper,,Netherlands,NL,1983-10-20,Netherlands,42,183,84,2014-07-23,False
102884,Paulo Gazzaniga,Paulo,Gazzaniga,22,Goalkeeper,,Argentina,AR,1992-01-02,,34,196,90,2017-08-23,False
175941,Alfie Whiteman,Alfie,Whiteman,41,Goalkeeper,,England,GB-ENG,1998-10-02,,27,189,84,2016-07-01,False
77794,Kieran Trippier,Kieran,Trippier,2,Defender,Right,England,GB-ENG,1990-09-19,England,35,178,71,2015-07-01,False
38290,Danny Rose,Danny,Rose,3,Defender,Left,England,GB-ENG,1990-07-02,England,35,173,72,2007-07-26,False
55605,Toby Alderweireld,Toby,Alderweireld,4,Defender,Right,Belgium,BE,1989-03-02,Belgium,37,187,90,2015-07-08,False
39194,Jan Vertonghen,Jan,Vertonghen,5,Defender,Left,Belgium,BE,1987-04-24,Belgium,39,189,87,2012-07-12,False
173904,Davinson Sánchez,Davinson,Sánchez,6,Defender,Right,Colombia,CO,1996-06-12,Colombia,29,187,81,2017-08-18,False
234908,Juan Foyth,Juan,Foyth,21,Defender,,Argentina,AR,1998-01-12,Argentina,28,179,69,2017-08-30,False
80226,Serge Aurier,Serge,Aurier,24,Defender,,Cote d’Ivoire,CI,1992-12-24,Côte d'Ivoire,33,176,76,2017-08-31,False
115556,Ben Davies,Ben,Davies,33,Defender,,Wales,GB-WLS,1993-04-24,,33,181,76,2014-07-23,False
158534,Kyle Walker-Peters,Kyle,Walker-Peters,37,Defender,,England,GB-ENG,1997-04-13,,29,173,62,2015-07-01,False
62974,Erik Lamela,Erik,Lamela,11,Midfielder,Left,Argentina,AR,1992-03-04,Argentina,34,181,79,2013-08-30,False
54756,Victor Wanyama,Victor,Wanyama,12,Midfielder,,Kenya,KE,1991-06-25,,34,188,80,2016-07-01,False
93264,Eric Dier,Eric,Dier,15,Midfielder,Right,England,GB-ENG,1994-01-15,England,32,188,88,2014-08-01,False
45268,Moussa Sissoko,Moussa,Sissoko,17,Midfielder,,France,FR,1989-08-16,France,36,187,83,2016-08-31,False
39104,Mousa Dembélé,Mousa,Dembélé,19,Midfielder,Left,Belgium,BE,1987-07-16,Belgium,38,185,87,2012-08-29,False
108823,Dele Alli,Bamidele,Alli,20,Midfielder,Right,England,GB-ENG,1996-04-11,England,30,188,76,2015-02-02,False
80607,Christian Eriksen,Christian,Eriksen,23,Midfielder,Both,Denmark,DK,1992-02-14,Denmark,34,182,76,2013-08-30,False
95715,Lucas Moura,Lucas,Rodrigues Moura da Silva,27,Midfielder,Right,Brazil,BR,1992-08-13,Brazil,33,172,72,2018-01-31,False
157668,Harry Winks,Harry,Winks,29,Midfielder,,England,GB-ENG,1996-02-02,,30,178,65,2013-07-01,False
168771,Anthony Georgiou,Anthony,Georgiou,42,Midfielder,,England,GB-ENG,1997-02-24,,29,179,73,2017-07-22,False
199404,Tashan Oakley-Boothe,Tashan,Oakley-Boothe,46,Midfielder,,England,GB-ENG,2000-02-14,England,26,182,73,2017-07-22,False
85971,Son Heung-Min,Heung-Min,Son,7,Forward,Both,South Korea,KR,1992-07-08,Korea Republic,33,183,78,2015-08-28,False
78830,Harry Kane,Harry,Kane,10,Forward,Right,England,GB-ENG,1993-07-28,England,32,188,86,2009-07-01,False
19760,Fernando Llorente,Fernando,Llorente,18,Forward,Both,Spain,ES,1985-02-26,Spain,41,193,90,2017-08-31,False
198504,Kazaiah Sterling,Kazaiah,Sterling,54,Forward,,England,GB-ENG,1998-11-09,,27,175,71,2017-05-23,False
