code,event,finished,finished_provisional,id,kickoff_time,minutes,provisional_start_time,started,team_a,team_a_score,team_h,team_h_score,team_h_difficulty,team_a_difficulty
2645198,1,True,True,4,2026-08-22T11:30:00Z,90,False,True,16,0.0,11,2.0,4,2
2645208,2,True,True,13,2026-08-29T14:00:00Z,90,False,True,11,1.0,7,0.0,2,2
2645220,3,True,True,25,2026-09-05T16:30:00Z,90,False,True,2,0.0,11,0.0,3,2
2645227,4,True,True,33,2026-09-12T14:00:00Z,90,False,True,11,2.0,6,2.0,2,4
2645242,5,False,False,46,2026-09-19T14:00:00Z,0,False,False,11,,17,,2,3
2645250,6,False,False,56,2026-10-11T13:00:00Z,0,False,False,9,,11,,3,2
2645259,7,False,False,65,2026-10-17T14:00:00Z,0,False,False,11,,10,,2,3
2645270,8,False,False,76,2026-10-25T14:00:00Z,0,False,False,4,,11,,3,2
2645280,9,False,False,86,2026-10-31T15:00:00Z,0,False,False,12,,11,,2,2
2645285,10,False,False,91,2026-11-07T15:00:00Z,0,False,False,11,,1,,2,5
2645300,11,False,False,106,2026-11-21T15:00:00Z,0,False,False,5,,11,,2,2
2645307,12,False,False,113,2026-11-28T15:00:00Z,0,False,False,11,,8,,2,3
2645320,13,False,False,126,2026-12-02T20:00:00Z,0,False,False,18,,11,,3,2
2645325,14,False,False,132,2026-12-05T15:00:00Z,0,False,False,11,,3,,2,3
2645340,15,False,False,146,2026-12-12T15:00:00Z,0,False,False,19,,11,,3,2
2645352,16,False,False,158,2026-12-19T15:00:00Z,0,False,False,11,,15,,2,5
2645360,17,False,False,166,2026-12-26T17:30:00Z,0,False,False,14,,11,,4,2
2645370,18,False,False,176,2026-12-29T19:30:00Z,0,False,False,13,,11,,2,2
2645384,19,False,False,190,2027-01-02T15:00:00Z,0,False,False,11,,20,,2,3
2645393,20,False,False,199,2027-01-05T19:30:00Z,0,False,False,11,,18,,2,3
2645400,21,False,False,206,2027-01-16T15:00:00Z,0,False,False,1,,11,,4,2
2645410,22,False,False,216,2027-01-23T15:00:00Z,0,False,False,11,,12,,2,2
2645420,23,False,False,226,2027-01-30T15:00:00Z,0,False,False,8,,11,,3,2
2645426,24,False,False,232,2027-02-06T15:00:00Z,0,False,False,11,,5,,2,3
2645440,25,False,False,246,2027-02-10T20:00:00Z,0,False,False,20,,11,,2,2
2645451,26,False,False,257,2027-02-20T15:00:00Z,0,False,False,11,,14,,2,4
2645460,27,False,False,266,2027-02-27T15:00:00Z,0,False,False,15,,11,,4,2
2645470,28,False,False,276,2027-03-03T20:00:00Z,0,False,False,11,,13,,2,3
2645476,29,False,False,281,2027-03-13T15:00:00Z,0,False,False,11,,2,,2,4
2645490,30,False,False,296,2027-03-20T15:00:00Z,0,False,False,6,,11,,4,2
2645502,31,False,False,308,2027-04-10T14:00:00Z,0,False,False,11,,16,,2,4
2645510,32,False,False,316,2027-04-17T14:00:00Z,0,False,False,7,,11,,2,2
2645524,33,False,False,330,2027-04-24T14:00:00Z,0,False,False,11,,19,,2,3
2645530,34,False,False,336,2027-05-01T14:00:00Z,0,False,False,3,,11,,3,2
2645538,35,False,False,344,2027-05-08T14:00:00Z,0,False,False,11,,9,,2,3
2645550,36,False,False,356,2027-05-15T14:00:00Z,0,False,False,10,,11,,2,2
2645556,37,False,False,362,2027-05-23T14:00:00Z,0,False,False,11,,4,,2,3
2645570,38,False,False,376,2027-05-30T15:00:00Z,0,False,False,17,,11,,2,2
