playerId,displayName,firstName,lastName,shirtNumber,position,preferredFoot,nationality,isoCode,birthDate,birthCountry,age,height_cm,weight_kg,joinDate,onLoan
240514,Kjell Scherpen,Kjell,Scherpen,,Goalkeeper,Right,Netherlands,NL,2000-01-23,Netherlands,26,204.0,98.0,2021-07-16,False
215059,Robert Sánchez,Robert,Sánchez,1.0,Goalkeeper,Left,Spain,ES,1997-11-18,Spain,28,197.0,90.0,2019-01-25,False
49262,Jason Steele,Jason,Steele,23.0,Goalkeeper,Right,England,GB-ENG,1990-08-18,,35,188.0,79.0,2018-07-01,False
209288,Tom McGill,Tom,McGill,38.0,Goalkeeper,Right,Canada,CA,2000-03-25,England,26,185.0,80.0,2021-02-02,False
232792,Tariq Lamptey,Tariq,Lamptey,2.0,Defender,Right,Ghana,GH,2000-09-30,England,25,163.0,55.0,2020-01-31,False
110735,Adam Webster,Adam,Webster,4.0,Defender,Right,England,GB-ENG,1995-01-04,England,31,191.0,75.0,2019-08-03,False
83299,Lewis Dunk,Lewis,Dunk,5.0,Defender,Right,England,GB-ENG,1991-11-21,,34,192.0,88.0,2009-07-01,False
442229,Michal Karbownik,Michal,Karbownik,6.0,Defender,Both,Poland,PL,2001-03-13,,25,175.0,,2020-10-05,False
460028,Levi Colwill,Levi,Colwill,6.0,Defender,,England,GB-ENG,2003-02-26,England,23,187.0,83.0,2022-08-05,True
433589,Haydon Roberts,Haydon,Roberts,28.0,Defender,Left,England,GB-ENG,2002-05-10,,24,175.0,68.0,2019-07-01,False
469142,Jan Paul van Hecke,Jan Paul,van Hecke,29.0,Defender,Right,Netherlands,NL,2000-06-08,Netherlands,25,189.0,79.0,2020-09-10,False
204214,Pervis Estupiñán,Pervis,Estupiñán,30.0,Defender,Left,Ecuador,EC,1998-01-21,Ecuador,28,175.0,73.0,2022-07-16,False
111478,Joël Veltman,Joël,Veltman,34.0,Defender,Right,Netherlands,NL,1992-01-15,Netherlands,34,184.0,75.0,2020-07-29,False
448496,Ed Turns,Ed,Turns,43.0,Defender,,Wales,GB-WLS,2002-10-18,,23,,,2021-09-21,False
440123,James Furlong,James,Furlong,54.0,Defender,,Ireland,IE,2002-06-07,,23,,,2021-08-23,False
445548,Odeluga Offiah,Odeluga,Offiah,57.0,Defender,,England,GB-ENG,2002-10-26,,23,181.0,77.0,2021-08-23,False
447720,Imari Samuels,Imari,Samuels,66.0,Defender,,England,GB-ENG,2003-02-05,,23,,,2023-05-17,False
39155,Adam Lallana,Adam,Lallana,,Midfielder,Both,England,GB-ENG,1988-05-10,England,38,172.0,73.0,2020-07-27,False
440241,Jensen Weir,Jensen,Weir,,Midfielder,,England,GB-ENG,2002-01-31,England,24,184.0,,2021-01-12,False
235382,Steven Alzate,Steven,Alzate,,Midfielder,Right,Colombia,CO,1998-09-08,England,27,180.0,75.0,2019-08-26,False
109345,Solly March,Solly,March,7.0,Midfielder,Left,England,GB-ENG,1994-07-20,England,31,180.0,88.0,2012-07-01,False
243016,Alexis Mac Allister,Alexis,Mac Allister,10.0,Midfielder,Right,Argentina,AR,1998-12-24,Argentina,27,176.0,69.0,2019-01-24,False
433138,Marc Leonard,Marc,Leonard,12.0,Midfielder,,Scotland,GB-SCT,2001-12-19,,24,,,2021-08-23,False
60307,Pascal Groß,Pascal,Groß,13.0,Midfielder,Right,Germany,DE,1991-06-15,Germany,34,181.0,78.0,2017-07-01,False
243505,Jakub Moder,Jakub,Moder,15.0,Midfielder,Right,Poland,PL,1999-04-07,Poland,27,188.0,78.0,2020-10-05,False
465572,Reda Khadra,Reda,Khadra,17.0,Midfielder,,Germany,DE,2001-07-04,,24,,,2020-01-09,False
451340,Kaoru Mitoma,Kaoru,Mitoma,22.0,Midfielder,Right,Japan,JP,1997-05-20,Japan,29,178.0,72.0,2021-08-09,False
486672,Moisés Caicedo,Moisés,Caicedo,25.0,Midfielder,Right,Ecuador,EC,2001-11-02,Ecuador,24,178.0,73.0,2021-02-01,False
509416,Yasin Ayari,Yasin,Ayari,26.0,Midfielder,,Sweden,SE,2003-10-06,Sweden,22,172.0,69.0,2023-01-30,False
243568,Billy Gilmour,Billy,Gilmour,27.0,Midfielder,Right,Scotland,GB-SCT,2001-06-11,Scotland,24,166.0,60.0,2022-09-01,False
209045,Taylor Richards,Taylor,Richards,30.0,Midfielder,Left,England,GB-ENG,2000-12-04,England,25,180.0,,2019-07-18,False
536916,Facundo Buonanotte,Facundo,Buonanotte,40.0,Midfielder,Left,Argentina,AR,2004-12-23,Argentina,21,174.0,66.0,2023-01-01,False
513834,Andy Moran,Andy,Moran,49.0,Midfielder,,Ireland,IE,2003-10-15,,22,177.0,73.0,2021-08-23,False
491598,Cameron Peupion,Cameron,Peupion,51.0,Midfielder,,Australia,AU,2002-09-23,,23,175.0,76.0,2022-08-23,False
524112,Jack Hinchy,Jack,Hinchy,53.0,Midfielder,,England,GB-ENG,2003-01-30,,23,180.0,70.0,2022-08-23,False
532529,Jack Hinshelwood,Jack,Hinshelwood,71.0,Midfielder,,England,GB-ENG,2005-04-11,,21,,,2022-12-30,False
516211,Abdallah Sima,Abdallah,Sima,,Forward,Right,Senegal,SN,2001-06-17,Senegal,24,188.0,79.0,2021-08-30,False
441192,Jeremy Sarmiento,Jeremy,Sarmiento,,Forward,Right,Ecuador,EC,2002-06-16,Spain,23,178.0,72.0,2021-09-21,False
204676,Andi Zeqiri,Andi,Zeqiri,,Forward,Left,Switzerland,CH,1999-06-22,Switzerland,26,185.0,81.0,2020-10-01,False
535818,Simon Adingra,Simon,Adingra,11.0,Forward,Left,Cote d’Ivoire,CI,2002-01-01,,24,175.0,68.0,2022-06-24,False
50175,Danny Welbeck,Danny,Welbeck,18.0,Forward,Right,England,GB-ENG,1990-11-26,England,35,185.0,73.0,2020-10-18,False
474120,Julio Enciso,Julio,Enciso,20.0,Forward,Right,Paraguay,PY,2004-01-23,Paraguay,22,168.0,64.0,2022-06-17,False
450434,Deniz Undav,Deniz,Undav,21.0,Forward,Both,Germany,DE,1996-07-19,Germany,29,179.0,86.0,2022-01-31,False
487117,Evan Ferguson,Evan,Ferguson,28.0,Forward,,Ireland,IE,2004-10-19,,21,183.0,78.0,2021-08-23,False
233425,Aaron Connolly,Aaron,Connolly,44.0,Forward,Right,Ireland,IE,2000-01-28,,26,,,2017-07-01,False
