element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,modified,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,value,transfers_balance,selected,transfers_in,transfers_out,player_code,first_name,second_name
17,221,14,4,True,2026-01-25T16:30:00Z,2,3,23,False,57,0,1,0,2,0,0,0,0,0,0,0,9,0.0,5.6,4.0,0.8,0,2,2,4,1,0.10,0.02,0.12,0.44,78,-16447,301107,8719,25166,184029,Martin,Ødegaard
18,221,14,1,True,2026-01-25T16:30:00Z,2,3,23,False,15,0,0,0,1,0,0,0,0,0,0,0,2,1.2,1.0,2.0,0.4,0,0,0,0,0,0.00,0.00,0.00,0.27,68,-1110,83044,709,1819,248857,Noni,Madueke
19,221,14,0,True,2026-01-25T16:30:00Z,2,3,23,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,68,365,110479,2549,2184,444145,Gabriel,Martinelli Silva
20,221,14,2,True,2026-01-25T16:30:00Z,2,3,23,False,74,0,0,0,2,0,0,0,0,0,0,0,9,0.2,12.5,4.0,1.7,1,3,0,4,1,0.07,0.01,0.08,0.44,69,-20278,191982,9893,30171,116216,Leandro,Trossard
21,221,14,1,True,2026-01-25T16:30:00Z,2,3,23,False,90,0,0,0,3,0,0,0,1,0,0,0,18,18.4,54.5,10.0,8.3,2,6,2,10,1,0.11,0.47,0.58,0.71,74,236008,4000773,292292,56284,204480,Declan,Rice
22,221,14,7,True,2026-01-25T16:30:00Z,2,3,23,False,32,1,0,0,1,0,0,0,0,0,0,1,26,38.8,1.3,44.0,8.4,3,3,1,7,0,0.49,0.02,0.51,0.27,55,-17972,186153,2403,20375,195384,Mikel,Merino Zazón
23,221,14,0,True,2026-01-25T16:30:00Z,2,3,23,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,54,-6,2496,0,6,438098,Fábio,Ferreira Vieira
24,221,14,0,True,2026-01-25T16:30:00Z,2,3,23,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,51,-24,16806,152,176,128295,Christian,Nørgaard
25,221,14,0,True,2026-01-25T16:30:00Z,2,3,23,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,-133,16453,180,313,499175,Ethan,Nwaneri
26,221,14,1,True,2026-01-25T16:30:00Z,2,3,23,False,57,0,0,0,2,0,0,0,0,0,0,0,8,10.0,1.8,40.0,5.2,4,1,1,6,1,0.31,0.01,0.32,0.44,52,1246,284379,10253,9007,481655,Martín,Zubimendi Ibáñez
28,221,14,0,True,2026-01-25T16:30:00Z,2,3,23,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,-50,12778,0,50,588796,Ismeal,Kabia
29,221,14,0,True,2026-01-25T16:30:00Z,2,3,23,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,-17,6498,0,17,437742,Albert,Sambi Lokonga
30,221,14,0,True,2026-01-25T16:30:00Z,2,3,23,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,73,87,43996,789,702,219847,Kai,Havertz
31,221,14,1,True,2026-01-25T16:30:00Z,2,3,23,False,57,0,0,0,2,0,0,0,0,0,0,0,1,2.8,14.6,10.0,2.7,1,3,0,4,1,0.02,0.03,0.05,0.44,64,12434,45889,16080,3646,205651,Gabriel,Fernando de Jesus
266,221,14,0,True,2026-01-25T16:30:00Z,2,3,23,False,32,0,0,0,1,0,0,0,1,0,0,0,-1,2.0,18.0,4.0,2.4,1,1,0,2,0,0.00,0.26,0.26,0.27,73,-44194,1083049,2809,47003,232413,Eberechi,Eze
662,221,14,0,True,2026-01-25T16:30:00Z,2,3,23,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,53,176,16501,315,139,500040,Cristhian,Mosquera
666,221,14,1,True,2026-01-25T16:30:00Z,2,3,23,False,32,0,0,0,1,0,0,0,0,0,0,0,1,0.0,0.5,4.0,0.2,0,1,0,1,0,0.03,0.00,0.03,0.27,87,-9333,1192434,9489,18822,224117,Viktor,Gyökeres
700,221,14,0,True,2026-01-25T16:30:00Z,2,3,23,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,42,2537,43875,4605,2068,616077,Max,Dowman
711,221,14,0,True,2026-01-25T16:30:00Z,2,3,23,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,44,10,1772,32,22,646243,Andre,Harriman-Annous
725,221,14,0,True,2026-01-25T16:30:00Z,2,3,23,False,57,0,0,0,2,0,0,0,0,0,0,0,-2,7.8,2.2,0.0,1.0,4,1,1,5,1,0.00,0.01,0.01,0.44,52,-35234,91934,130,35364,448104,Piero,Hincapié
759,221,14,0,True,2026-01-25T16:30:00Z,2,3,23,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,-8,1690,52,60,616065,Marli,Salmon
32,229,15,10,False,2026-01-25T14:00:00Z,0,2,23,False,90,0,0,1,0,0,0,0,0,0,4,3,38,35.6,0.0,0.0,3.6,1,18,0,0,1,0.00,0.01,0.01,2.18,50,-21788,398288,3248,25036,98980,Emiliano,Martínez Romero
33,229,15,0,False,2026-01-25T14:00:00Z,0,2,23,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,42,-419,51102,382,801,72147,Marco,Bizot
34,229,15,0,False,2026-01-25T14:00:00Z,0,2,23,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,-86,12224,0,86,462492,Joe,Gauci
35,229,15,0,False,2026-01-25T14:00:00Z,0,2,23,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,-7,1111,0,7,462381,Filip,Marschall
36,229,15,6,False,2026-01-25T14:00:00Z,0,2,23,False,90,0,0,1,0,0,0,0,0,0,0,0,18,7.8,2.0,5.0,1.5,4,2,0,4,1,0.05,0.01,0.06,2.18,48,-22696,1416555,39762,62458,199796,Matty,Cash
37,229,15,3,False,2026-01-25T14:00:00Z,0,2,23,False,15,0,1,0,0,0,0,0,1,0,0,0,13,17.4,18.7,2.0,3.8,0,0,0,0,0,0.00,0.44,0.44,0.13,45,-4765,202764,2650,7415,101188,Lucas,Digne
38,229,15,6,False,2026-01-25T14:00:00Z,0,2,23,False,90,0,0,1,0,0,0,0,0,0,0,0,26,12.4,1.1,0.0,1.4,6,4,0,6,1,0.00,0.01,0.01,2.18,44,-13884,944365,8539,22423,199798,Ezri,Konsa Ngoyo
39,229,15,5,False,2026-01-25T14:00:00Z,0,2,23,False,90,0,0,1,0,0,0,0,1,0,0,0,23,10.4,3.1,4.0,1.8,3,7,2,5,1,0.00,0.14,0.14,2.18,42,-269,64774,1477,1746,441302,Ian,Maatsen
40,229,15,1,False,2026-01-25T14:00:00Z,0,2,23,False,15,0,0,0,0,0,0,0,0,0,0,0,4,7.0,0.0,0.0,0.7,3,0,0,3,0,0.00,0.00,0.00,0.13,43,225,70081,593,368,149484,Tyrone,Mings
41,229,15,6,False,2026-01-25T14:00:00Z,0,2,23,False,74,0,0,1,0,0,0,0,0,0,0,0,18,4.0,0.8,14.0,1.9,6,3,0,6,1,0.21,0.01,0.22,2.04,43,-9,37457,627,636,244954,Pau,Torres
42,229,15,0,False,2026-01-25T14:00:00Z,0,2,23,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,39,-93,28002,317,410,606798,Andrés,García
43,229,15,0,False,2026-01-25T14:00:00Z,0,2,23,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,-1498,215000,0,1498,106468,Álex,Moreno Lopera
44,229,15,1,False,2026-01-25T14:00:00Z,0,2,23,False,16,0,0,0,0,0,0,0,0,0,0,0,3,2.8,0.5,0.0,0.3,1,1,0,1,0,0.00,0.00,0.00,0.13,40,-299,67976,1104,1403,515597,Lamare,Bogarde
45,229,15,0,False,2026-01-25T14:00:00Z,0,2,23,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,38,704,36876,1165,461,514315,Lino,da Cruz Sousa
46,229,15,0,False,2026-01-25T14:00:00Z,0,2,23,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,-84,14516,0,84,587178,Yasin,Özcan
47,229,15,8,False,2026-01-25T14:00:00Z,0,2,23,False,90,0,1,1,0,0,0,0,0,0,0,0,19,38.4,27.3,22.0,8.8,2,7,4,13,1,0.09,0.08,0.17,2.18,77,-176145,3982457,86741,262886,244850,Morgan,Rogers
48,229,15,3,False,2026-01-25T14:00:00Z,0,2,23,False,73,0,0,1,0,0,0,0,0,0,0,0,19,33.2,41.3,0.0,7.5,8,2,1,11,1,0.00,0.29,0.29,2.04,59,-2062,136327,6060,8122,166989,Youri,Tielemans
49,229,15,1,False,2026-01-25T14:00:00Z,0,2,23,False,31,0,0,0,0,0,0,0,0,0,0,0,4,5.0,1.9,7.0,1.4,0,5,2,7,0,0.02,0.03,0.05,0.25,55,151,9733,185,34,215711,Leon,Bailey
50,229,15,11,False,2026-01-25T14:00:00Z,0,2,23,False,74,1,0,1,0,0,0,0,0,0,0,1,34,50.2,1.5,36.0,8.8,1,7,4,12,1,0.17,0.01,0.18,2.04,53,-676,43000,2750,3426,195546,Emiliano,Buendía Stati
51,229,15,0,False,2026-01-25T14:00:00Z,0,2,23,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,55,-5,2475,0,5,469247,Samuel,Iling-Junior
53,229,15,0,False,2026-01-25T14:00:00Z,0,2,23,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,51,-9284,66286,0,9284,204646,Donyell,Malen
54,229,15,0,False,2026-01-25T14:00:00Z,0,2,23,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,54,-29157,120233,3000,32157,122806,John,McGinn
55,229,15,0,False,2026-01-25T14:00:00Z,0,2,23,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,48,-29,4466,19,48,88894,Ross,Barkley
56,229,15,0,False,2026-01-25T14:00:00Z,0,2,23,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,0,46,0,0,491287,Enzo,Barrenechea
57,229,15,0,False,2026-01-25T14:00:00Z,0,2,23,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,-6,3166,0,6,461421,Lewis,Dobbin
58,229,15,0,False,2026-01-25T14:00:00Z,0,2,23,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,49,-8887,40743,51,8938,226944,Boubacar,Kamara
59,229,15,5,False,2026-01-25T14:00:00Z,0,2,23,False,88,0,0,1,0,0,0,0,0,0,0,0,18,16.6,13.3,2.0,3.2,5,4,3,12,1,0.00,0.01,0.01,2.04,48,-1366,78414,1013,2379,449871,Amadou,Onana
60,229,15,0,False,2026-01-25T14:00:00Z,0,2,23,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,44,-249,36523,221,470,577731,Ben,Broggio
61,229,15,0,False,2026-01-25T14:00:00Z,0,2,23,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,-45,9367,0,45,151589,Leander,Dendoncker
62,229,15,0,False,2026-01-25T14:00:00Z,0,2,23,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,128,8538,300,172,559962,Jamaldeen,Jimoh-Aloba
63,229,15,0,False,2026-01-25T14:00:00Z,0,2,23,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,43,146,81050,2270,2124,537403,Kadan,Young
64,229,15,8,False,2026-01-25T14:00:00Z,0,2,23,False,90,1,0,1,0,0,0,0,0,0,0,2,36,51.8,24.8,70.0,14.7,0,1,4,5,1,0.62,0.06,0.68,2.18,88,-106263,1654972,39809,146072,178301,Ollie,Watkins
65,229,15,0,False,2026-01-25T14:00:00Z,0,2,23,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,-151,38375,0,151,576756,Zépiqueno,Redmond
389,229,15,0,False,2026-01-25T14:00:00Z,0,2,23,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,51,59,21691,318,259,444884,Harvey,Elliott
456,229,15,1,False,2026-01-25T14:00:00Z,0,2,23,False,58,0,0,0,0,0,0,0,0,0,0,0,5,2.0,2.6,4.0,0.9,0,4,1,5,1,0.00,0.01,0.01,1.92,58,331,25507,1009,678,209243,Jadon,Sancho
688,229,15,0,False,2026-01-25T14:00:00Z,0,2,23,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,39,-518,79383,414,932,481283,James,Wright
699,223,5,0,False,2026-01-25T14:00:00Z,0,2,23,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,49,30,6045,190,160,230046,Douglas Luiz,Soares de Paulo
701,229,15,0,False,2026-01-25T14:00:00Z,0,2,23,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,-53,9229,0,53,569577,Triston,Rowe
702,229,15,0,False,2026-01-25T14:00:00Z,0,2,23,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,44,-54,8819,60,114,645618,Bradley,Burrowes
703,229,15,0,False,2026-01-25T14:00:00Z,0,2,23,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,39,-755,80061,1152,1907,564505,Sam,Proctor
710,229,15,0,False,2026-01-25T14:00:00Z,0,2,23,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,39,-247,25579,110,357,534836,Travis,Patterson
719,229,15,1,False,2026-01-25T14:00:00Z,0,2,23,False,1,0,0,0,0,0,0,0,0,0,0,0,4,2.8,0.7,0.0,0.4,2,1,0,2,0,0.00,0.03,0.03,0.13,45,-352,13957,822,1174,184667,Victor,Lindelöf
754,229,15,0,False,2026-01-25T14:00:00Z,0,2,23,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,36,702,61,25,577285,George,Hemmings
757,229,15,0,False,2026-01-25T14:00:00Z,0,2,23,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,4,1369,55,51,516875,Ronnie,Hollingshead
768,229,15,0,False,2026-01-25T14:00:00Z,0,2,23,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,-17,1052,24,41,664015,Leon,Routh
781,229,15,0,False,2026-01-25T14:00:00Z,0,2,23,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,34,571,65,31,618027,TJ,Carroll
792,229,15,0,False,2026-01-25T14:00:00Z,0,2,23,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,-31,132,11,42,653481,Alysson Edward Franco,da Rocha dos Santos
183,224,18,0,True,2026-01-24T15:00:00Z,2,2,23,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,43,-18,14724,202,220,518030,Max,Weiß
184,224,18,0,True,2026-01-24T15:00:00Z,2,2,23,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,-192,21881,0,192,489571,Etienne,Green
185,224,18,0,True,2026-01-24T15:00:00Z,2,2,23,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,39,-262,21772,238,500,51943,Václav,Hladký
186,224,18,0,True,2026-01-24T15:00:00Z,2,2,23,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,44,-47,3674,48,95,192290,Connor,Roberts
187,224,18,4,True,2026-01-24T15:00:00Z,2,2,23,False,90,0,1,0,2,0,0,0,0,0,0,0,24,38.6,39.8,0.0,7.8,6,7,0,6,1,0.00,0.25,0.25,2.05,44,754,147188,3296,2542,58621,Kyle,Walker
188,224,18,0,True,2026-01-24T15:00:00Z,2,2,23,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,38,-1169,31301,0,1169,247245,Hannes,Delcroix
189,224,18,0,True,2026-01-24T15:00:00Z,2,2,23,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,-7,1637,0,7,461567,Owen,Dodgson
190,224,18,0,True,2026-01-24T15:00:00Z,2,2,23,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,39,-2854,113721,680,3534,478969,Hjalmar,Ekdal
191,224,18,3,True,2026-01-24T15:00:00Z,2,2,23,False,90,0,0,0,2,0,0,0,0,0,0,0,10,21.8,0.6,2.0,2.4,7,4,3,10,1,0.00,0.07,0.07,2.05,39,-13268,1063444,6804,20072,477717,Maxime,Estève
192,224,18,0,True,2026-01-24T15:00:00Z,2,2,23,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,-4225,97305,1202,5427,494960,Quilindschy,Hartman
193,224,18,1,True,2026-01-24T15:00:00Z,2,2,23,False,90,0,0,0,2,0,0,0,0,0,0,0,6,14.6,1.1,4.0,2.0,3,4,3,6,1,0.03,0.00,0.03,2.05,39,5032,15811,5797,765,461188,Bashir,Humphreys
194,224,18,0,True,2026-01-24T15:00:00Z,2,2,23,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,39,-93,7732,50,143,241231,Jordan,Beyer
195,224,18,1,True,2026-01-24T15:00:00Z,2,2,23,False,90,0,0,0,2,0,0,0,0,0,0,0,7,17.2,3.7,0.0,2.1,4,4,5,9,1,0.00,0.01,0.01,2.05,38,2294,34287,3606,1312,549329,Lucas,Pires Silva
196,224,18,0,True,2026-01-24T15:00:00Z,2,2,23,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,-21,5119,0,21,450072,Shurandy,Sambo
197,224,18,0,True,2026-01-24T15:00:00Z,2,2,23,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,38,-1110,34978,227,1337,519895,Oliver,Sonne
198,224,18,7,True,2026-01-24T15:00:00Z,2,2,23,False,90,1,0,0,2,0,0,0,0,0,0,0,18,44.6,0.3,52.0,9.7,6,1,1,7,1,0.61,0.00,0.61,2.05,39,-528,129638,712,1240,180804,Axel,Tuanzebe
199,224,18,0,True,2026-01-24T15:00:00Z,2,2,23,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,38,-329,18999,61,390,208912,Joe,Worrall
200,224,18,2,True,2026-01-24T15:00:00Z,2,2,23,False,90,0,0,0,2,0,0,0,0,0,0,0,18,17.0,24.0,15.0,5.6,2,7,1,10,1,0.06,0.16,0.22,2.05,51,-900,245884,6045,6945,444180,Jaidon,Anthony
201,224,18,0,True,2026-01-24T15:00:00Z,2,2,23,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,54,-7,1934,0,7,183751,Manuel,Benson Hedilazio
202,224,18,0,True,2026-01-24T15:00:00Z,2,2,23,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,53,-32,4568,145,177,179458,Jacob,Bruun Larsen
203,224,18,0,True,2026-01-24T15:00:00Z,2,2,23,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,47,-14,5834,122,136,578614,Enock,Agyei
204,224,18,0,True,2026-01-24T15:00:00Z,2,2,23,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,49,-1,1608,0,1,250735,Darko,Churlinov
