playerId,displayName,firstName,lastName,shirtNumber,position,preferredFoot,nationality,isoCode,birthDate,birthCountry,age,height_cm,weight_kg,joinDate,onLoan
1801,Paul Robinson,Paul,Robinson,1.0,Goalkeeper,,England,GB-ENG,1979-10-15,,46,195,92.0,2008-07-25,False
10954,Mark Bunn,Mark,Bunn,22.0,Goalkeeper,,England,GB-ENG,1984-11-16,,41,183,77.0,2008-09-01,False
8893,Jason Brown,Jason,Brown,32.0,Goalkeeper,,Wales,GB-WLS,1982-05-18,,44,183,84.0,2006-07-01,False
42887,Frank Fielding,Frank,Fielding,34.0,Goalkeeper,,England,GB-ENG,1988-04-04,,38,180,76.0,2007-07-01,False
88658,Jake Kean,Jake,Kean,34.0,Goalkeeper,,England,GB-ENG,1991-02-04,,35,193,76.0,2010-01-01,False
49710,Jonathan Flynn,Jonathan,Flynn,,Defender,,Northern Ireland,GB-NIR,1989-11-18,,36,178,67.0,2008-01-22,False
9013,Zurab Khizanishvili,Zurab,Khizanishvili,,Defender,,Georgia,GE,1981-11-06,,44,185,80.0,2006-07-01,False
4142,Míchel Salgado,Míchel,Salgado,2.0,Defender,,Spain,ES,1975-10-22,Spain,50,176,75.0,2009-08-19,False
12207,Lars Jacobsen,Lars,Jacobsen,2.0,Defender,,Denmark,DK,1979-09-20,,46,181,74.0,2009-06-29,False
28654,Martin Olsson,Martin,Olsson,3.0,Defender,,Sweden,SE,1988-05-17,,38,170,81.0,2006-01-31,False
20359,Christopher Samba,Christopher,Samba,4.0,Defender,,Congo,CG,1984-03-28,France,42,196,84.0,2007-01-25,False
83428,Grant Hanley,Grant,Hanley,5.0,Defender,,Scotland,GB-SCT,1991-11-20,Scotland,34,187,81.0,2009-07-01,False
19718,Ryan Nelsen,Ryan,Nelsen,6.0,Defender,,New Zealand,NZ,1977-10-18,,48,185,77.0,2005-01-06,False
76359,Phil Jones,Phil,Jones,28.0,Defender,,England,GB-ENG,1992-02-21,,34,185,72.0,2009-08-01,False
59141,Gavin Gunning,Gavin,Gunning,29.0,Defender,,Ireland,IE,1991-01-26,Republic of Ireland,35,188,84.0,2008-07-01,False
8371,Gaël Givet,Gaël,Givet,31.0,Defender,,France,FR,1981-10-09,,44,181,75.0,2009-06-01,False
13396,Pascal Chimbonda,Pascal,Chimbonda,39.0,Defender,,France,FR,1979-02-21,,47,182,75.0,2009-08-26,False
4740,Brett Emerton,Brett,Emerton,7.0,Midfielder,Right,Australia,AU,1979-02-22,Australia,47,185,88.0,2003-07-10,False
1274,David Dunn,David,Dunn,8.0,Midfielder,,England,GB-ENG,1979-12-27,,46,178,78.0,2007-01-17,False
13524,Vince Grella,Vince,Grella,11.0,Midfielder,Right,Australia,AU,1979-10-05,Australia,46,183,79.0,2008-08-26,False
16058,Morten Gamst Pedersen,Morten Gamst,Pedersen,12.0,Midfielder,,Norway,NO,1981-09-08,,44,180,70.0,2004-08-27,False
49323,Steven N'Zonzi,Steven,N'Zonzi,15.0,Midfielder,,France,FR,1988-12-15,,37,190,75.0,2009-06-30,False
3332,Steven Reid,Steven,Reid,16.0,Midfielder,,Ireland,IE,1981-03-10,,45,180,75.0,2003-07-28,False
7670,Keith Andrews,Keith,Andrews,17.0,Midfielder,,Ireland,IE,1980-09-13,,45,183,78.0,2008-08-28,False
5484,Yildiray Bastürk,Yildiray,Bastürk,20.0,Midfielder,,Turkey,TR,1978-12-24,,47,168,68.0,2010-01-27,False
49806,Junior Hoilett,Junior,Hoilett,23.0,Midfielder,,Canada,CA,1990-06-05,,35,173,70.0,2009-07-01,False
15420,Alan Judge,Alan,Judge,25.0,Midfielder,,Ireland,IE,1988-11-11,,37,184,88.0,2008-08-01,False
56306,Marcus Marshall,Marcus,Marshall,36.0,Midfielder,,England,GB-ENG,1989-10-17,,36,189,82.0,2008-08-01,False
56996,Amine Linganzi,Amine,Linganzi,36.0,Midfielder,,Congo,CG,1989-11-16,Algeria,36,186,81.0,2010-01-28,False
56982,Alex Marrow,Alex,Marrow,37.0,Midfielder,,England,GB-ENG,1990-01-21,,36,178,78.0,2008-09-01,False
58571,Andy Haworth,Andrew,Haworth,41.0,Midfielder,,England,GB-ENG,1988-11-28,,37,172,67.0,2008-07-01,False
6557,El Hadji Diouf,El Hadji,Diouf,42.0,Midfielder,,Senegal,SN,1981-01-15,,45,183,73.0,2009-03-04,False
50401,Nikola Kalinic,Nikola,Kalinic,9.0,Forward,Both,Croatia,HR,1988-01-05,Croatia,38,187,80.0,2009-08-11,False
59142,Aaron Doran,Aaron,Doran,19.0,Forward,,Ireland,IE,1991-05-13,Republic of Ireland,35,170,76.0,2008-07-01,False
49724,Franco Di Santo,Franco,Di Santo,26.0,Forward,Right,Argentina,AR,1989-04-07,Argentina,37,193,83.0,2009-08-03,True
40501,Nick Blackman,Nick,Blackman,29.0,Forward,,England,GB-ENG,1989-11-11,,36,188,74.0,2009-01-12,False
3118,Jason Roberts,Jason,Roberts,30.0,Forward,,Grenada,GD,1978-01-25,,48,185,79.0,2006-07-03,False
39316,Maceo Rigters,Maceo,Rigters,30.0,Forward,,Netherlands,NL,1984-01-22,,42,179,75.0,2007-07-02,False
59618,Zac Aley,Zac,Aley,37.0,Forward,,England,GB-ENG,1991-08-17,,34,180,,2010-03-01,False
55276,Julio Santa Cruz,Julio,Santa Cruz,40.0,Forward,,Paraguay,PY,1990-05-12,,36,184,78.0,2008-08-05,False
