code,event,finished,finished_provisional,id,kickoff_time,minutes,provisional_start_time,started,team_a,team_a_score,team_h,team_h_score,team_h_difficulty,team_a_difficulty
2645200,1,True,True,6,2026-08-22T14:00:00Z,90,False,True,13,1.0,18,0.0,2,3
2645210,2,True,True,17,2026-08-30T13:00:00Z,90,False,True,4,1.0,13,1.0,3,3
2645217,3,True,True,23,2026-09-05T14:00:00Z,90,False,True,13,1.0,5,1.0,2,3
2645230,4,True,True,40,2026-09-14T19:00:00Z,90,False,True,17,1.0,13,4.0,2,3
2645240,5,True,True,44,2026-09-20T13:00:00Z,90,False,True,8,0.0,13,0.0,3,3
2645245,6,False,False,51,2026-10-10T11:30:00Z,0,False,False,13,,1,,2,5
2645260,7,False,False,66,2026-10-18T13:00:00Z,0,False,False,16,,13,,4,3
2645274,8,False,False,80,2026-10-25T16:30:00Z,0,False,False,13,,20,,2,3
2645275,9,False,False,82,2026-10-31T15:00:00Z,0,False,False,13,,3,,2,3
2645291,10,False,False,97,2026-11-07T12:30:00Z,0,False,False,19,,13,,3,3
2645298,11,False,False,104,2026-11-21T15:00:00Z,0,False,False,13,,6,,2,4
2645311,12,False,False,117,2026-11-28T15:00:00Z,0,False,False,7,,13,,2,3
2645322,13,False,False,128,2026-12-02T20:00:00Z,0,False,False,13,,15,,2,5
2645330,14,False,False,136,2026-12-05T15:00:00Z,0,False,False,12,,13,,2,3
2645342,15,False,False,148,2026-12-12T15:00:00Z,0,False,False,13,,14,,2,4
2645350,16,False,False,156,2026-12-19T15:00:00Z,0,False,False,10,,13,,2,3
2645355,17,False,False,161,2026-12-26T12:30:00Z,0,False,False,13,,2,,2,4
2645370,18,False,False,176,2026-12-29T19:30:00Z,0,False,False,13,,11,,2,2
2645380,19,False,False,186,2027-01-01T20:00:00Z,0,False,False,9,,13,,3,3
2645391,20,False,False,197,2027-01-06T20:15:00Z,0,False,False,15,,13,,4,3
2645404,21,False,False,210,2027-01-16T15:00:00Z,0,False,False,13,,19,,2,3
2645411,22,False,False,217,2027-01-23T15:00:00Z,0,False,False,6,,13,,4,3
2645419,23,False,False,225,2027-01-30T15:00:00Z,0,False,False,13,,7,,2,2
2645431,24,False,False,237,2027-02-06T15:00:00Z,0,False,False,3,,13,,3,3
2645438,25,False,False,244,2027-02-10T20:00:00Z,0,False,False,13,,9,,2,3
2645450,26,False,False,256,2027-02-20T15:00:00Z,0,False,False,2,,13,,3,3
2645459,27,False,False,265,2027-02-27T15:00:00Z,0,False,False,13,,10,,2,3
2645470,28,False,False,276,2027-03-03T20:00:00Z,0,False,False,11,,13,,2,3
2645480,29,False,False,286,2027-03-13T15:00:00Z,0,False,False,5,,13,,2,3
2645493,30,False,False,299,2027-03-20T15:00:00Z,0,False,False,13,,17,,2,3
2645500,31,False,False,306,2027-04-10T14:00:00Z,0,False,False,18,,13,,3,3
2645506,32,False,False,312,2027-04-17T14:00:00Z,0,False,False,13,,4,,2,3
2645520,33,False,False,326,2027-04-24T14:00:00Z,0,False,False,14,,13,,4,3
2645531,34,False,False,337,2027-05-01T14:00:00Z,0,False,False,13,,12,,2,2
2645540,35,False,False,346,2027-05-08T14:00:00Z,0,False,False,1,,13,,4,3
2645553,36,False,False,359,2027-05-15T14:00:00Z,0,False,False,13,,16,,2,4
2645560,37,False,False,366,2027-05-23T14:00:00Z,0,False,False,20,,13,,2,3
2645569,38,False,False,375,2027-05-30T15:00:00Z,0,False,False,13,,8,,2,3
