playerId,displayName,firstName,lastName,shirtNumber,position,preferredFoot,nationality,isoCode,birthDate,birthCountry,age,height_cm,weight_kg,joinDate,onLoan
57513,Jonas Lössl,Jonas,Lössl,1.0,Goalkeeper,Right,Denmark,DK,1989-02-01,Denmark,37,195.0,89.0,2018-07-01,False
38038,Ben Hamer,Ben,Hamer,12.0,Goalkeeper,,England,GB-ENG,1987-11-20,,38,192.0,91.0,2018-07-01,False
168977,Joel Coleman,Joel,Coleman,13.0,Goalkeeper,,England,GB-ENG,1995-09-26,,30,198.0,82.0,2016-06-07,False
241791,Ryan Schofield,Ryan,Schofield,31.0,Goalkeeper,,England,GB-ENG,1999-12-11,England,26,190.0,,2017-08-01,False
104545,Tommy Smith,Tommy,Smith,2.0,Defender,,England,GB-ENG,1992-04-14,,34,186.0,75.0,2013-01-04,False
109434,Terence Kongolo,Terence,Kongolo,5.0,Defender,,Netherlands,NL,1994-02-14,Switzerland,32,188.0,70.0,2018-07-01,False
54284,Chris Löwe,Chris,Löwe,15.0,Defender,Left,Germany,DE,1989-04-16,Germany,37,175.0,67.0,2016-07-01,False
48760,Zanka,Mathias,Jorgensen,25.0,Defender,Right,Denmark,DK,1990-04-23,Denmark,36,191.0,79.0,2017-07-07,False
85368,Christopher Schindler,Christopher,Schindler,26.0,Defender,Right,Germany,DE,1990-04-29,Germany,36,189.0,82.0,2016-07-01,False
192301,Jon Gorenc Stankovic,Jon Gorenc,Stankovic,27.0,Defender,Right,Slovenia,SI,1996-01-14,Slovenia,30,190.0,78.0,2016-07-08,False
172246,Florent Hadergjonaj,Florent,Hadergjonaj,33.0,Defender,Right,Kosovo,XK,1994-07-31,Switzerland,31,182.0,73.0,2018-07-01,False
247700,Rarmani Edmonds-Green,Rarmani,Edmonds-Green,35.0,Defender,,England,GB-ENG,1999-01-14,,27,,,2018-07-01,False
118884,Erik Durm,Erik,Durm,37.0,Defender,Right,Germany,DE,1992-05-12,Germany,34,183.0,72.0,2018-07-13,False
175351,Demeaco Duhaney,Demeaco,Duhaney,38.0,Defender,,England,GB-ENG,1998-10-13,England,27,180.0,70.0,2019-02-25,False
448481,Ben Jackson,Ben,Jackson,47.0,Defender,,England,GB-ENG,2001-02-22,,25,,,2018-07-01,False
167541,Jack Payne,Jack,Payne,,Midfielder,,England,GB-ENG,1994-10-25,,31,165.0,60.0,2016-06-20,False
79619,Jonathan Hogg,Jonathan,Hogg,6.0,Midfielder,,England,GB-ENG,1988-12-06,,37,170.0,67.0,2013-07-29,False
204380,Juninho Bacuna,Juninho,Bacuna,7.0,Midfielder,Right,Curacao,CW,1997-08-07,Netherlands,28,178.0,74.0,2018-06-20,False
168991,Philip Billing,Philip,Billing,8.0,Midfielder,Left,Denmark,DK,1996-06-11,Denmark,29,193.0,83.0,2013-07-01,False
74471,Aaron Mooy,Aaron,Mooy,10.0,Midfielder,Right,Australia,AU,1990-09-15,Australia,35,174.0,68.0,2017-07-01,False
205102,Ramadan Sobhi,Ramadan,Sobhi Ahmed,14.0,Midfielder,Right,Egypt,EG,1997-01-23,Egypt,29,183.0,75.0,2018-06-13,False
51344,Rajiv van La Parra,Rajiv,van La Parra,17.0,Midfielder,,Netherlands,NL,1991-06-04,,34,181.0,72.0,2016-06-01,False
204454,Isaac Mbenza,Isaac,Mbenza,18.0,Midfielder,,Belgium,BE,1996-03-08,,30,187.0,77.0,2018-08-09,True
80755,Danny Williams,Danny,Williams,19.0,Midfielder,Right,United States,US,1989-03-08,Germany,37,182.0,79.0,2017-07-04,False
106450,Alex Pritchard,Alex,Pritchard,21.0,Midfielder,Right,England,GB-ENG,1993-05-03,England,33,171.0,62.0,2018-01-12,False
246878,Abdelhamid Sabiri,Abdelhamid,Sabiri,29.0,Midfielder,Both,Germany,DE,1996-11-28,Morocco,29,183.0,80.0,2017-08-23,False
243345,Lewis O'Brien,Lewis,O'Brien,39.0,Midfielder,,England,GB-ENG,1998-10-14,,27,173.0,63.0,2018-01-01,False
450314,Matty Daly,Matthew,Daly,41.0,Midfielder,,England,GB-ENG,2001-03-10,,25,,,2018-07-01,False
19197,Jason Puncheon,Jason,Puncheon,42.0,Midfielder,,England,GB-ENG,1986-06-18,,39,173.0,70.0,2019-01-04,True
440113,Aaron Rowe,Aaron,Rowe,44.0,Midfielder,,England,GB-ENG,2000-09-07,,25,,,2018-07-01,False
87428,Elias Kachunga,Elias,Kachunga,9.0,Forward,Right,DR Congo,CD,1992-04-22,Germany,34,178.0,74.0,2017-07-01,False
233497,Adama Diakhaby,Adama,Diakhaby,11.0,Forward,,France,FR,1996-07-05,,29,188.0,74.0,2018-07-20,False
180294,Karlan Grant,Karlan,Grant,16.0,Forward,,England,GB-ENG,1997-09-18,,28,180.0,70.0,2019-01-30,False
147303,Laurent Depoitre,Laurent,Depoitre,20.0,Forward,,Belgium,BE,1988-12-07,,37,191.0,91.0,2017-06-25,False
84112,Collin Quaner,Collin,Quaner,23.0,Forward,Both,Germany,DE,1991-06-18,Germany,34,191.0,81.0,2017-01-20,False
169141,Steve Mounie,Steve,Mounie,24.0,Forward,,Benin,BJ,1994-09-29,Benin,31,190.0,83.0,2017-07-05,False
