playerId,displayName,firstName,lastName,shirtNumber,position,preferredFoot,nationality,isoCode,birthDate,birthCountry,age,height_cm,weight_kg,joinDate,onLoan
51940,David de Gea,David,de Gea,1.0,Goalkeeper,Right,Spain,ES,1990-11-07,Spain,35,192.0,76.0,2011-07-01,False
6744,Lee Grant,Lee,Grant,13.0,Goalkeeper,Right,England,GB-ENG,1983-01-27,,43,193.0,83.0,2018-07-03,False
21205,Tom Heaton,Tom,Heaton,22.0,Goalkeeper,Right,England,GB-ENG,1986-04-15,England,40,188.0,85.0,2021-07-02,False
172649,Dean Henderson,Dean,Henderson,26.0,Goalkeeper,Right,England,GB-ENG,1997-03-12,England,29,188.0,85.0,2016-02-21,False
250370,Nathan Bishop,Nathan,Bishop,30.0,Goalkeeper,Right,England,GB-ENG,1999-10-15,England,26,185.0,72.0,2021-02-24,False
446189,Matej Kovár,Matej,Kovár,40.0,Goalkeeper,Right,Czech Republic,CZ,2000-05-17,Czechia,26,196.0,77.0,2018-08-10,False
461566,Will Fish,Will,Fish,,Defender,Right,England,GB-ENG,2003-02-17,England,23,185.0,,2021-04-14,False
184667,Victor Lindelöf,Victor,Lindelöf,2.0,Defender,Right,Sweden,SE,1994-07-17,Sweden,31,187.0,80.0,2017-07-01,False
197365,Eric Bailly,Eric,Bailly,3.0,Defender,Right,Cote d’Ivoire,CI,1994-04-12,Côte d'Ivoire,32,187.0,77.0,2016-07-01,False
76359,Phil Jones,Phil,Jones,4.0,Defender,Right,England,GB-ENG,1992-02-21,England,34,180.0,71.0,2011-06-13,False
95658,Harry Maguire,Harry,Maguire,5.0,Defender,Right,England,GB-ENG,1993-03-05,England,33,194.0,90.0,2019-08-05,False
90152,Raphaël Varane,Raphaël,Varane,19.0,Defender,Right,France,FR,1993-04-25,France,33,191.0,81.0,2021-08-14,False
216051,Diogo Dalot,José Diogo,Dalot Teixeira,20.0,Defender,Right,Portugal,PT,1999-03-18,Portugal,27,183.0,76.0,2018-06-08,False
106760,Luke Shaw,Luke,Shaw,23.0,Defender,Left,England,GB-ENG,1995-07-12,England,30,185.0,75.0,2014-07-01,False
152590,Alex Telles,Alex,Nicolao Telles,27.0,Defender,Left,Brazil,BR,1992-12-15,Brazil,33,181.0,71.0,2020-10-05,False
214590,Aaron Wan-Bissaka,Aaron,Wan-Bissaka,29.0,Defender,Right,England,GB-ENG,1997-11-26,England,28,183.0,72.0,2019-06-29,False
232937,Brandon Williams,Brandon,Williams,33.0,Defender,Right,England,GB-ENG,2000-09-03,England,25,171.0,63.0,2019-09-24,False
180804,Axel Tuanzebe,Axel,Tuanzebe,38.0,Defender,Right,England,GB-ENG,1997-11-14,,28,186.0,75.0,2015-10-31,False
