playerId,displayName,firstName,lastName,shirtNumber,position,preferredFoot,nationality,isoCode,birthDate,birthCountry,age,height_cm,weight_kg,joinDate,onLoan
5543,Chris Kirkland,Chris,Kirkland,1.0,Goalkeeper,,England,GB-ENG,1981-05-02,,45,191,74.0,2006-10-27,False
2521,Mike Pollitt,Michael,Pollitt,12.0,Goalkeeper,,England,GB-ENG,1972-02-29,,54,193,76.0,2005-07-01,False
80282,Lee Nicholls,Lee,Nicholls,13.0,Goalkeeper,,England,GB-ENG,1992-10-05,,33,196,94.0,2009-07-01,False
28491,Ali Al Habsi,Ali Abdullah,Harib Al Habsi,26.0,Goalkeeper,,Oman,OM,1981-12-30,Oman,44,194,80.0,2011-07-04,False
15498,Steve Gohouri,Steve,Gohouri,2.0,Defender,Right,Cote d’Ivoire,CI,1981-02-08,Côte d'Ivoire,45,190,85.0,2010-01-12,False
43035,Antolín Alcáraz,Antolín,Alcáraz,3.0,Defender,Right,Paraguay,PY,1982-07-30,Paraguay,43,187,81.0,2010-07-12,False
11911,Gary Caldwell,Gary,Caldwell,5.0,Defender,,Scotland,GB-SCT,1982-04-12,,44,180,74.0,2010-01-13,False
3296,Emmerson Boyce,Emmerson,Boyce,17.0,Defender,,Barbados,BB,1979-09-24,,46,180,73.0,2006-08-01,False
16234,Ronnie Stam,Ronnie,Stam,23.0,Defender,,Netherlands,NL,1984-06-18,Netherlands,41,175,62.0,2010-07-30,False
48730,Piscu,Adrián,López Rodríguez,24.0,Defender,Right,Spain,ES,1987-02-25,Spain,39,183,88.0,2011-01-01,False
74235,Román Golobart,Román,Golobart,25.0,Defender,Right,Spain,ES,1992-03-21,Spain,34,193,89.0,2009-08-06,False
83325,Jordan Mustoe,Jordan,Mustoe,27.0,Defender,,England,GB-ENG,1991-01-28,England,35,179,73.0,2009-07-01,False
59745,Robert Kiernan,Robert,Kiernan,30.0,Defender,,Ireland,IE,1991-01-13,England,35,185,84.0,2011-07-01,False
34285,Maynor Figueroa,Maynor,Figueroa,31.0,Defender,Left,Honduras,HN,1983-05-02,Honduras,43,182,85.0,2008-12-30,False
92444,Jordan Robinson,Jordan,Robinson,32.0,Defender,,England,GB-ENG,1991-04-28,,35,188,82.0,2010-07-01,False
92806,Adam Buxton,Adam,Buxton,43.0,Defender,,England,GB-ENG,1992-05-12,,34,185,81.0,2010-07-01,False
92807,Callum Morris,Callum,Morris,51.0,Defender,Right,England,GB-ENG,1992-09-01,,33,187,80.0,2010-07-01,False
78791,Adam Dawson,Adam,Dawson,,Midfielder,,England,GB-ENG,1992-10-05,,33,175,,2011-07-01,False
50472,James McCarthy,James,McCarthy,4.0,Midfielder,Right,Ireland,IE,1990-11-12,Scotland,35,180,72.0,2009-07-21,False
19556,David Jones,David,Jones,6.0,Midfielder,,England,GB-ENG,1984-11-04,,41,185,80.0,2011-08-02,False
66583,Hendry Thomas,Hendry,Thomas,6.0,Midfielder,,Honduras,HN,1985-02-23,Honduras,41,181,80.0,2009-07-03,False
14469,Albert Crusat,Albert,Crusat,7.0,Midfielder,Left,Spain,ES,1982-05-13,Spain,44,165,65.0,2011-08-30,False
16045,Ben Watson,Ben,Watson,8.0,Midfielder,,England,GB-ENG,1985-07-09,,40,178,68.0,2009-01-26,False
9110,Shaun Maloney,Shaun,Maloney,10.0,Midfielder,,Scotland,GB-SCT,1983-01-24,,43,170,69.0,2011-08-31,False
49013,Victor Moses,Victor,Moses,11.0,Midfielder,Right,Nigeria,NG,1990-12-12,Nigeria,35,177,79.0,2010-02-01,False
50023,Jordi Gómez,Jordi,Gómez García-Penche,14.0,Midfielder,,Spain,ES,1985-05-24,,41,178,74.0,2009-07-01,False
61538,Callum McManaman,Callum,McManaman,15.0,Midfielder,,England,GB-ENG,1991-04-25,,35,175,74.0,2008-07-01,False
50471,James McArthur,James,McArthur,16.0,Midfielder,Right,Scotland,GB-SCT,1987-10-07,Scotland,38,178,75.0,2010-07-23,False
28147,Mohamed Diamé,Mohamed,Diamé,21.0,Midfielder,Right,Senegal,SN,1987-06-14,France,38,184,86.0,2009-08-05,False
33298,Jean Beausejour,Jean,Beausejour,22.0,Midfielder,Left,Chile,CL,1984-06-01,Chile,41,178,83.0,2012-01-25,False
92803,Daniel Redmond,Daniel,Redmond,28.0,Midfielder,,England,GB-ENG,1991-03-02,England,35,175,67.0,2010-07-01,False
106348,Nouha Dicko,Nouha,Dicko,29.0,Midfielder,Right,Mali,ML,1992-05-14,France,34,173,74.0,2011-08-31,False
124077,Ryan Watson,Ryan,Watson,38.0,Midfielder,,England,GB-ENG,1993-07-07,,32,185,73.0,2011-07-01,False
59123,Joe Holt,Joe,Holt,40.0,Midfielder,,England,GB-ENG,1990-02-01,,36,178,66.0,2009-01-01,False
49724,Franco Di Santo,Franco,Di Santo,9.0,Forward,Right,Argentina,AR,1989-04-07,Argentina,37,193,88.0,2010-08-31,False
55415,Conor Sammon,Conor,Sammon,18.0,Forward,Right,Ireland,IE,1986-11-06,Republic of Ireland,39,186,80.0,2011-01-31,False
49305,Mauro Boselli,Mauro,Boselli,19.0,Forward,Right,Argentina,AR,1985-05-22,Argentina,41,180,79.0,2010-06-29,False
37334,Hugo Rodallega,Hugo,Rodallega,20.0,Forward,Right,Colombia,CO,1985-07-25,Colombia,40,181,80.0,2009-01-28,False
