code,event,finished,finished_provisional,id,kickoff_time,minutes,provisional_start_time,started,team_a,team_a_score,team_h,team_h_score,team_h_difficulty,team_a_difficulty
2645198,1,True,True,4,2026-08-22T11:30:00Z,90,False,True,16,0.0,11,2.0,4,2
2645212,2,True,True,18,2026-08-30T15:30:00Z,90,False,True,12,2.0,16,5.0,2,4
2645218,3,True,True,30,2026-09-06T13:00:00Z,90,False,True,16,2.0,9,2.0,4,3
2645232,4,True,True,39,2026-09-13T15:30:00Z,90,False,True,15,1.0,16,0.0,4,4
2645239,5,True,True,50,2026-09-20T15:30:00Z,90,False,True,16,1.0,10,1.0,4,3
2645253,6,False,False,59,2026-10-10T16:30:00Z,0,False,False,19,,16,,3,4
2645260,7,False,False,66,2026-10-18T13:00:00Z,0,False,False,16,,13,,4,3
2645273,8,False,False,79,2026-10-25T14:00:00Z,0,False,False,3,,16,,3,4
2645278,9,False,False,84,2026-10-31T12:30:00Z,0,False,False,16,,6,,4,4
2645292,10,False,False,98,2026-11-08T16:30:00Z,0,False,False,2,,16,,3,4
2645301,11,False,False,107,2026-11-22T16:30:00Z,0,False,False,16,,14,,4,4
2645312,12,False,False,118,2026-11-28T15:00:00Z,0,False,False,4,,16,,3,4
2645323,13,False,False,129,2026-12-02T20:00:00Z,0,False,False,16,,17,,4,3
2645331,14,False,False,137,2026-12-05T15:00:00Z,0,False,False,7,,16,,2,4
2645338,15,False,False,144,2026-12-12T15:00:00Z,0,False,False,16,,8,,4,3
2645346,16,False,False,151,2026-12-19T15:00:00Z,0,False,False,16,,1,,4,5
2645362,17,False,False,168,2026-12-27T16:30:00Z,0,False,False,18,,16,,3,4
2645372,18,False,False,178,2026-12-30T19:30:00Z,0,False,False,20,,16,,2,4
2645378,19,False,False,184,2027-01-02T12:30:00Z,0,False,False,16,,5,,4,3
2645392,20,False,False,198,2027-01-07T20:00:00Z,0,False,False,17,,16,,2,4
2645396,21,False,False,201,2027-01-16T15:00:00Z,0,False,False,16,,2,,4,4
2645412,22,False,False,218,2027-01-23T15:00:00Z,0,False,False,14,,16,,4,4
2645417,23,False,False,223,2027-01-30T15:00:00Z,0,False,False,16,,4,,4,3
2645432,24,False,False,238,2027-02-06T15:00:00Z,0,False,False,6,,16,,4,4
2645442,25,False,False,248,2027-02-10T20:00:00Z,0,False,False,5,,16,,2,4
2645453,26,False,False,259,2027-02-20T15:00:00Z,0,False,False,16,,18,,4,3
2645462,27,False,False,268,2027-02-27T15:00:00Z,0,False,False,1,,16,,4,4
2645474,28,False,False,280,2027-03-03T20:00:00Z,0,False,False,16,,20,,4,3
2645482,29,False,False,288,2027-03-13T15:00:00Z,0,False,False,9,,16,,3,4
2645492,30,False,False,298,2027-03-20T15:00:00Z,0,False,False,16,,15,,4,5
2645502,31,False,False,308,2027-04-10T14:00:00Z,0,False,False,11,,16,,2,4
2645511,32,False,False,317,2027-04-17T14:00:00Z,0,False,False,16,,12,,4,2
2645521,33,False,False,327,2027-04-24T14:00:00Z,0,False,False,8,,16,,3,4
2645527,34,False,False,333,2027-05-01T14:00:00Z,0,False,False,16,,7,,4,2
2645535,35,False,False,341,2027-05-08T14:00:00Z,0,False,False,16,,3,,4,3
2645553,36,False,False,359,2027-05-15T14:00:00Z,0,False,False,13,,16,,2,4
2645564,37,False,False,370,2027-05-23T14:00:00Z,0,False,False,16,,19,,4,3
2645573,38,False,False,379,2027-05-30T15:00:00Z,0,False,False,10,,16,,2,4
