matchId,gameweek,kickoff,ground,attendance,venue,team,opponent,goalsFor,goalsAgainst,result,halfTimeFor,halfTimeAgainst,redCardsFor,redCardsAgainst,goals,totalScoringAtt,ontargetScoringAtt,shotOffTarget,blockedScoringAtt,expectedGoals,expectedGoalsOnTarget,bigChanceCreated,bigChanceScored,bigChanceMissed,hitWoodwork,expectedAssists,goalAssist,totalAttAssist,ontargetAttAssist,penAreaEntries,finalThirdEntries,totalPass,accuratePass,possessionPercentage,touchesInOppBox,totalTackle,wonTackle,interception,totalClearance,effectiveClearance,blockedPass,outfielderBlock,errorLeadToShot,errorLeadToGoal,challengeLost,dispossessed,possLostAll,saves,goalsConceded,expectedGoalsOnTargetConceded,cleanSheet,ownGoals,duelWon,duelLost,aerialWon,aerialLost,cornerTaken,wonCorners,attSetpiece,fkFoulLost,fkFoulWon,yellowCard,redCard,penaltyWon,attPenGoal,totalOffside,totalDistance
2561898,1,2025-08-17 14:00:00,"The City Ground, Nottingham",29949,Away,Brentford,Nott'm Forest,1,3,L,0,3,0,0,1.0,10.0,3.0,4.0,3.0,1.4922,1.4701,,1.0,,,0.264241,,7.0,5.0,20.0,47.0,346.0,271.0,45.6,19.0,20.0,6.0,5.0,27.0,27.0,8.0,2.0,,1.0,9.0,5.0,126.0,2.0,3.0,2.4317,,0.0,48.0,53.0,16.0,20.0,5.0,5.0,,15.0,5.0,0.0,0.0,1.0,1.0,,108721.34
2561907,2,2025-08-23 15:00:00,"Gtech Community Stadium, Brentford",16838,Home,Brentford,Aston Villa,1,0,W,1,0,0,0,1.0,9.0,2.0,4.0,3.0,1.2127,1.3602,1.0,1.0,1.0,,0.353912,,5.0,3.0,19.0,38.0,178.0,128.0,23.6,25.0,28.0,15.0,11.0,45.0,45.0,12.0,8.0,,,8.0,7.0,98.0,2.0,0.0,0.1324,1.0,0.0,62.0,52.0,17.0,21.0,2.0,2.0,,11.0,9.0,0.0,0.0,,0.0,1.0,109490.39
2561922,3,2025-08-30 15:00:00,"Stadium of Light, Sunderland",46267,Away,Brentford,Sunderland,1,2,L,0,0,0,0,1.0,7.0,4.0,2.0,1.0,1.1977,1.45,1.0,1.0,1.0,,0.816688,1.0,4.0,2.0,21.0,44.0,354.0,283.0,45.9,14.0,9.0,7.0,4.0,34.0,34.0,7.0,3.0,,,4.0,14.0,130.0,1.0,2.0,1.0843,,0.0,49.0,65.0,22.0,24.0,4.0,4.0,1.0,12.0,10.0,0.0,0.0,1.0,0.0,3.0,107948.14
2561927,4,2025-09-13 20:00:00,"Gtech Community Stadium, Brentford",16795,Home,Brentford,Chelsea,2,2,D,1,0,0,0,2.0,7.0,4.0,2.0,1.0,1.4263,2.2957,1.0,1.0,,,0.805632,2.0,7.0,5.0,24.0,35.0,284.0,215.0,34.3,20.0,17.0,10.0,6.0,33.0,33.0,6.0,7.0,1.0,,4.0,6.0,115.0,4.0,2.0,2.2305,,0.0,44.0,46.0,7.0,14.0,5.0,5.0,1.0,13.0,9.0,0.0,0.0,,0.0,,109996.83
2561939,5,2025-09-20 20:00:00,"Craven Cottage, London",26113,Away,Brentford,Fulham,1,3,L,1,2,0,0,1.0,8.0,3.0,2.0,3.0,0.6027,0.8847,,1.0,,,0.371122,,4.0,2.0,34.0,46.0,398.0,324.0,47.0,17.0,13.0,6.0,5.0,18.0,18.0,10.0,5.0,,,8.0,10.0,144.0,2.0,3.0,0.8459,,1.0,36.0,54.0,10.0,15.0,10.0,10.0,,13.0,10.0,0.0,0.0,,0.0,2.0,113236.08
2561946,6,2025-09-27 12:30:00,"Gtech Community Stadium, Brentford",17193,Home,Brentford,Man Utd,3,1,W,2,1,0,0,3.0,10.0,8.0,1.0,1.0,2.0213,3.0263,5.0,2.0,4.0,,1.28302,2.0,8.0,7.0,29.0,61.0,359.0,274.0,44.2,23.0,14.0,8.0,7.0,24.0,24.0,15.0,4.0,,,2.0,8.0,143.0,5.0,1.0,2.4251,,0.0,52.0,51.0,22.0,19.0,4.0,4.0,2.0,14.0,10.0,0.0,0.0,,0.0,2.0,111083.65
2561958,7,2025-10-05 16:30:00,"Gtech Community Stadium, Brentford",17140,Home,Brentford,Man City,0,1,L,0,1,0,0,0.0,6.0,1.0,3.0,2.0,0.6952,0.232,,,1.0,,0.205601,,4.0,1.0,19.0,44.0,311.0,249.0,30.0,8.0,16.0,10.0,11.0,14.0,14.0,8.0,3.0,,,10.0,7.0,110.0,3.0,1.0,0.6512,,0.0,31.0,51.0,8.0,17.0,3.0,3.0,,10.0,5.0,0.0,0.0,,0.0,1.0,112931.13
2561974,8,2025-10-20 20:00:00,"London Stadium, London",62452,Away,Brentford,West Ham,2,0,W,1,0,0,0,2.0,22.0,7.0,10.0,5.0,2.3733,1.7499,4.0,1.0,4.0,2.0,1.7682,2.0,20.0,10.0,48.0,52.0,451.0,372.0,56.3,42.0,11.0,8.0,7.0,26.0,26.0,10.0,3.0,,,2.0,4.0,132.0,1.0,0.0,0.2026,1.0,0.0,62.0,43.0,36.0,15.0,10.0,10.0,1.0,10.0,10.0,0.0,0.0,,0.0,2.0,113095.79
2561978,9,2025-10-25 20:00:00,"Gtech Community Stadium, Brentford",17214,Home,Brentford,Liverpool,3,2,W,2,1,0,0,3.0,17.0,8.0,7.0,2.0,2.7526,2.4917,5.0,3.0,4.0,,1.08898,1.0,11.0,7.0,34.0,50.0,288.0,201.0,33.7,34.0,15.0,9.0,14.0,35.0,35.0,2.0,6.0,,1.0,9.0,8.0,148.0,3.0,2.0,2.0593,,0.0,59.0,63.0,27.0,26.0,5.0,5.0,,7.0,10.0,0.0,0.0,1.0,1.0,2.0,120226.54
2561987,10,2025-11-01 15:00:00,"Selhurst Park, London",25083,Away,Brentford,Crystal Palace,0,2,L,0,1,0,0,0.0,6.0,2.0,2.0,2.0,0.5368,0.7742,1.0,,1.0,,0.454923,,3.0,3.0,32.0,66.0,493.0,392.0,64.3,16.0,16.0,11.0,4.0,38.0,38.0,3.0,4.0,1.0,,2.0,6.0,147.0,2.0,2.0,0.8182,,1.0,53.0,42.0,25.0,16.0,5.0,5.0,,11.0,6.0,0.0,0.0,,0.0,3.0,107213.1
